idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
49,"1616 DREDGEVIEW DR,FAIRBANKS,AK,99712",0,0,1,90,64.9325492,-147.6096191,0,0
50,"1621TONGASS STE 103,KETCHIKAN,AK,99901",1,0,0,130,55.5665683,-131.0365335,0,0
51,"16727  FARM AVENUE,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
52,"17406 RACHEL AVE,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
53,"1836 W. NORTHERN LIGHTS BLVD,ANCHORAGE,AK,99517",0,0,1,20,61.1951672,-149.9184309,0,0
54,"1836,HOMER,AK,99603",1,0,0,122,59.53739937,-151.2355872,0,0
55,"1900 CONGRESS CIR,APT 4,ANCHORAGE,AK,99507",1,0,0,20,61.1313486,-149.8476072,0,0
56,"1901 AIRPORT WAY, STE 103,FAIRBANKS,AK,99701",2,0,0,90,64.83677097,-147.7592185,0,0
57,"19036 MOUNTAIN POINT CIRCLE,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
58,"19043 CHRYSTAL ISLAND DR,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
59,"19151 MT. MAGNIFICENT CIRCLE,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
60,"1919 LATHROP STREET, STE 211,FAIRBANKS,AK,99701",0,0,1,90,64.8299417,-147.7433756,0,0
61,"1931 FRITZ COVE RD,JUNEAU,AK,99801",1,0,0,110,58.35964682,-134.6410195,0,0
62,"19530 MARBLE CIRCLE,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
63,"19553 LAURA LEE CIR,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
64,"19924 HIGHLAND RIDGE DR.,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
65,"2000  ABBOTT ROAD,SUITE  100,ANCHORAGE,AK,99507",1,0,0,20,61.14976153,-149.7758508,0,0
66,"2000 ABBOTT RD,ANCHORAGE,AK,99507",0,0,1,20,61.14976153,-149.7758508,0,0
67,"2020  ABBOTT RD,STE  # 1,ANCHORAGE,AK,99507",1,0,0,20,61.14976153,-149.7758508,0,0
68,"205 RIVERWATCH DRIVE,SOLDOTNA,AK,99669",1,0,0,122,60.49222368,-151.105675,0,0
69,"210 WELL ST,FAIRBANKS,AK,99701",1,0,0,290,67.16985772,-149.5691514,0,0
70,"2121 ATWOOD DR,ANCHORAGE,AK,99517",1,0,0,20,61.19018332,-149.9370357,0,0
71,"2136 AIRPORT WAY STE 2,STE  # 2,FAIRBANKS,AK,99701",1,0,0,90,64.83685996,-147.7672533,0,0
72,"2180 E 50TH AVE,UNIT M 108,ANCHORAGE,AK,99507",1,0,0,20,61.14976153,-149.7758508,0,0
73,"2220  DUNN STREET,JUNEAU,AK,99801",1,0,0,110,58.38761846,-134.0803609,0,0
74,"2247 JORDAN AVE,JUNEAU,AK,99801",1,0,0,110,58.36490197,-134.5791221,0,0
75,"22830 EAGLE GLACIER LOOP,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
76,"2309 CASEY CUSACK LP,ANCHORAGE,AK,99515",1,0,0,20,61.1164052,-149.891924,0,0
77,"23633 FALLOW CIR,CHUGIAK,AK,99567",1,0,0,20,61.28864278,-148.8945065,0,0
78,"237 E. FIREWEED LN #101,ANCHORAGE,AK,99503",1,0,0,50,61.90794295,-156.856871,0,0
79,"23745 EAGLE RIVER RD,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
80,"2401 EAST 42ND AVENUE,SUITE  201,ANCHORAGE,AK,99508",1,0,0,20,61.20074798,-149.8144008,0,0
81,"243 RIVERWATCH DRIVE ,PO BOX 3902,SOLDOTNA,AK,99669",1,0,0,122,60.49409753,-151.102191,0,0
82,"24334  REBECCA HILL CIR,CHUGIAK,AK,99567",1,0,0,20,61.4079113,-149.4288619,0,0
83,"2435  LOCKSLEY CT.,FAIRBANKS,AK,99709",1,0,0,90,64.87808163,-148.2144594,0,0
84,"246 NORTH BINKLEY STREET,STERLING HIGHWAY,SOLDOTNA,AK,99669",1,0,0,122,60.41439081,-151.0031013,0,0
85,"2489 MISSION ROAD,NORTH POLE,AK,99705",1,0,0,90,64.76239745,-147.3122802,0,0
86,"2520 CURLEW CIR,ANCHORAGE,AK,99502",1,0,0,20,61.16224649,-149.9880569,0,0
87,"2601 BONIFACE PKWY. STE.5,ANCHORAGE,AK,99504",0,0,1,20,61.1969486,-149.7780829,0,0
88,"2740 KINGFISHER,ANCHORAGE,AK,99502",1,0,0,20,61.16224649,-149.9880569,0,0
89,"2905 MARSTON DRIVE,ANCHORAGE,AK,99517",1,0,0,20,61.2035626,-149.940632,0,0
90,"292 SNOWY OWL LN,FAIRBANKS,AK,99712",1,0,0,90,64.99369526,-146.1504413,0,0
91,"3003 MINNESOTA BLVD,STE  200,ANCHORAGE,AK,99503",1,0,0,50,61.90794295,-156.856871,0,0
92,"306 MAIN STREET, SUITE 202,KETCHIKAN,AK,99901",1,0,0,130,55.5665683,-131.0365335,0,0
93,"3067 SECLUSION COVE DRIVE,ANCHORAGE,AK,99515",1,0,0,20,61.1213486,-149.937101,0,0
94,"3111 DENALI,SUITE  202,ANCHORAGE,AK,99503",1,0,0,50,61.90794295,-156.856871,0,0
95,"3112 AIRPORT WAY   STE 1,UNIT 1,FAIRBANKS,AK,99709",1,0,0,90,64.8373189,-147.7949689,0,0
96,"3152 MORGAN LOOP,ANCHORAGE,AK,99516",1,0,0,20,61.1184373,-149.823315,0,0
97,"318 2ND STREET,APT B,FAIRBANKS,AK,99701",1,0,0,290,67.16985772,-149.5691514,0,0
98,"3229 EDBY ROAD,FAIRBANKS,AK,99709",1,0,0,90,64.87808163,-148.2144594,0,0
99,"32682 CHAKOK RD,PO BOX 1124,ANCHOR POINT,AK,99556",1,0,0,122,59.86787546,-151.4952761,0,0
100,"3306 BROOKSIDE DR,ANCHORAGE,AK,99517",1,0,0,20,61.1904217,-149.9300748,0,0
101,"3333 SPRUCE BRANCH,NORTH POLE,AK,99705",1,0,0,90,64.76239745,-147.3122802,0,0
102,"3336 LUKE PARK CIRCLE,ANCHORAGE,AK,99517",1,0,0,20,61.19018332,-149.9370357,0,0
103,"3370 WHITENEY CIRCLE,ANCHORAGE,AK,99516",1,0,0,20,61.07133046,-149.7184144,0,0
104,"3401 DENALI ST SUITE 102,STE  102,ANCHORAGE,AK,99503",1,0,0,50,61.90794295,-156.856871,0,0
105,"351 W SWANSON AVE, STE 1,SUITE  1,WASILLA,AK,99654",1,0,0,170,61.58288652,-149.4589973,0,0
106,"3539  THOMAS ST,FAIRBANKS,AK,99709",1,0,0,90,64.87808163,-148.2144594,0,0
107,"3609 TONGASS AVE,# 8015,KETCHIKAN,AK,99901",1,0,0,130,55.5665683,-131.0365335,0,0
108,"3650 LAKE OTIS PKWY,#  102,ANCHORAGE,AK,99508",1,0,0,20,61.1874327,-149.8387018,0,0
109,"36892 MALLARD ROAD,KENAI,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
110,"370 W GERONDALE CIRCLE,WASILLA,AK,99654",1,0,0,170,61.54313766,-149.4563922,0,0
111,"3706 SWENSON AVE,FAIRBANKS,AK,99709",1,0,0,90,64.8319687,-147.8131876,0,0
112,"3842 EAST 142ND STREET,ANCHORAGE,AK,99516",1,0,0,20,61.07133046,-149.7184144,0,0
113,"3850 TRURO DR,ANCHORAGE,AK,99507",1,0,0,20,61.14976153,-149.7758508,0,0
114,"3870 KILLEWICH DRIVE,JUNEAU,AK,99801",1,0,0,110,58.38761846,-134.0803609,0,0
115,"3900 ARCTIC BLVD., STE 103,ANCHORAGE,AK,99503",1,0,0,20,61.1850701,-149.8981365,0,0
116,"3903 W 88TH AVE,ANCHORAGE,AK,99502",1,0,0,20,61.16224649,-149.9880569,0,0
117,"3909  ARCTIC BLVD,SUITE  203,ANCHORAGE,AK,99503",0,0,1,20,61.1850543,-149.8970483,0,0
118,"3909 ARCTIC BLDV,#404,ANCHORAGE,AK,99503",1,0,0,50,61.90794295,-156.856871,0,0
119,"3909 ARCTIC BLVD #404,ANCHORAGE,AK,99503",1,0,0,20,61.1850543,-149.8970483,0,0
120,"3909 ARCTIC BLVD., STE 205,ANCHORAGE,AK,99503",1,0,0,20,61.1850543,-149.8970483,0,0
121,"3960 JULEP STREET,JUNEAU,AK,99801",1,0,0,110,58.38761846,-134.0803609,0,0
122,"3987 EL SARINO CT,HOMER,AK,99603",1,0,0,122,59.6479198,-151.542448,0,0
123,"4001 GEIST RD,STE 5B,FAIRBANKS,AK,99709",1,0,0,90,64.87808163,-148.2144594,0,0
124,"4001 GEIST RD. SUITE #3,FAIRBANKS,AK,99709",1,0,0,90,64.87808163,-148.2144594,0,0
125,"4001 GEIST RD.,SUITE 8,FAIRBANKS,AK,99709",1,0,0,90,64.87808163,-148.2144594,0,0
126,"4001 GEIST ROAD SUITE 5A,FAIRBANKS,AK,99709",1,0,0,90,64.87808163,-148.2144594,0,0
127,"4001 GEIST ROAD,SUITE 5,FAIRBANKS,AK,99709",1,0,0,90,64.87808163,-148.2144594,0,0
128,"4001 LAKE OTIS PARKWAY,SUITE #202,ANCHORAGE,AK,99508",1,0,0,20,61.1843043,-149.8379192,0,0
129,"4001 LAKE OTIS PARKWAY,SUITE 202,ANCHORAGE,AK,99508",0,0,1,20,61.1843043,-149.8379192,0,0
130,"4001 LAUREL STREET,SUITE  205,ANCHORAGE,AK,99508",0,0,1,20,61.20074798,-149.8144008,0,0
131,"4050  LAKE OTIS PKWY,STE.  200,ANCHORAGE,AK,99508",1,0,0,20,61.1840151,-149.8385025,0,0
132,"4050 LAKE OTIS PARKWAY  ,STE 200,ANCHORAGE ,AK,99508",1,0,0,20,61.1840151,-149.8385025,0,0
133,"4050 LAKE OTIS PARKWAY,STE  200,ANCHORAGE,AK,99508",1,0,0,20,61.1840151,-149.8385025,0,0
134,"415 CINDY DRIVE,FAIRBANKS,AK,99701",1,0,0,290,67.16985772,-149.5691514,0,0
135,"4207 GREENLAND DRIVE,UNIT  # 1,ANCHORAGE,AK,99517",1,0,0,20,61.1819798,-149.9143613,0,0
136,"421 3RD ST STE B,FAIRBANKS,AK,99701",0,0,1,290,67.16985772,-149.5691514,0,0
137,"421 THIRD STREET,FAIRBANKS,AK,99709",1,0,0,90,64.87808163,-148.2144594,0,0
138,"423 HALIBUT RD,SITKA,AK,99835",1,0,0,220,57.05420211,-135.3371123,0,0
139,"4381 EAST HILL RD,HOMER,AK,99603",1,0,0,122,59.53739937,-151.2355872,0,0
140,"4450 CORDOVA ST,SUITE 130,ANCHORAGE,AK,99503",1,0,0,20,61.1801865,-149.8791515,0,0
141,"4712 POTTER CREST CIRCLE,ANCHORAGE,AK,99516",0,0,1,20,61.0536375,-149.7945233,0,0
142,"4740 VILLANOVA DR APT A,FAIRBANKS,AK,99709",1,0,0,90,64.8374831,-147.8611762,0,0
143,"514  LAKE ST.,STE  A,SITKA,AK,99835",1,0,0,220,56.99082104,-135.0769515,0,0
144,"514  LAKE STREET,SITKA,AK,99835",1,0,0,220,56.99082104,-135.0769515,0,0
145,"515 LILY DRIVE,APT 4,FORT WAINWRIGHT,AK,99703",1,0,0,90,64.83280824,-147.6232707,0,0
146,"520 LILY DR #1,FORT WAINWRIGHT,AK,99703",1,0,0,90,64.83280824,-147.6232707,0,0
147,"550  W  7TH  AVENUE,STE 1800,ANCHORAGE,AK,99501",1,0,0,20,61.22027207,-149.8566028,0,0
148,"5514 WOODSHIRE CIR,ANCHORAGE,AK,99516",1,0,0,20,61.0731752,-149.7795097,0,0
149,"557 SOUTH ALASKA ST.,PALMER,AK,99645",1,0,0,170,61.63026273,-148.9871958,0,0
150,"5620 SOUTH HANSON LOOP,WASILLA,AK,99623",1,0,0,170,61.5174589,-149.6414816,0,0
151,"570 UNIVERISTY AVENUE,FAIRBANKS,AK,99709",1,0,0,90,64.84413256,-147.8126441,0,0
152,"570 UNIVERSITY AVENUE,FAIRBANKS,AK,99709",1,0,0,90,64.8458994,-147.8143311,0,0
153,"6105  EASTWOOD COURT,ANCHORAGE,AK,99504",1,0,0,20,61.20411602,-149.747164,0,0
154,"6110 N. TALGACH VIEW DRIVE,WASILLA,AK,99654",1,0,0,170,61.64774066,-149.3062142,0,0
155,"615 E 82ND AVE STE 100,ANCHORAGE,AK,99518",1,0,0,20,61.15957843,-149.8846273,0,0
156,"6200  LAKE OTIS PARKWAY,SUITE  101,ANCHORAGE,AK,99507",1,0,0,20,61.1646783,-149.8380017,0,0
157,"625  E. 34TH,SUITE  301,ANCHORAGE,AK,99503",1,0,0,50,61.90794295,-156.856871,0,0
158,"625 E 34TH AVE STE 200,ANCHORAGE,AK,99503",1,0,0,50,61.90794295,-156.856871,0,0
159,"6404 E 10TH AVE,ANCHORAGE,AK,99504",1,0,0,20,61.20411602,-149.747164,0,0
160,"6611 DEBARR ROAD,SUITE  101,ANCHORAGE,AK,99504",1,0,0,20,61.20411602,-149.747164,0,0
161,"6611 DEBARR ROAD,SUITE  200,ANCHORAGE,AK,99504",1,0,0,20,61.20411602,-149.747164,0,0
162,"6611DEBARR RD,STE 101,ANCHORAGE,AK,99504",1,0,0,20,61.20411602,-149.747164,0,0
163,"7044 KULCHAY CIRCLE,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
164,"712 W. 12TH STREET,JUNEAU,AK,99801",1,0,0,110,58.303494,-134.4226903,0,0
165,"7159 FAIRWEATHER PARK LP,#53A,ANCHORAGE,AK,99518",0,1,0,20,61.1571238,-149.8724202,0,0
166,"7175   E.  SHOREWOOD DRIVE,WASILLA,AK,99654",1,0,0,170,61.45455307,-149.9007447,0,0
167,"7658 E WOLF CREEK RD,WASILLA,AK,99654",1,0,0,170,61.45455307,-149.9007447,0,0
168,"7926 OLD SEWARD HWY B-7,ANCHORAGE,AK,99518",1,0,0,20,61.14868377,-149.8647922,0,0
169,"7926 OLD SEWARD HWY.,STE B7,ANCHORAGE,AK,99518",1,0,0,20,61.14868377,-149.8647922,0,0
170,"807 COLLEGE ROAD,FAIRBANKS,AK,99701",1,0,0,290,67.16985772,-149.5691514,0,0
171,"8189 KEEGAN ST, UNIT A,UNIT A,JUNEAU,AK,99801",1,0,0,110,58.38761846,-134.0803609,0,0
172,"835 W. 9TH AVE.,ANCHORAGE,AK,99501",1,0,0,20,61.22027207,-149.8566028,0,0
173,"841 SHAKESPEARE CIRCLE,ANCHORAGE,AK,99503",1,0,0,20,61.1754363,-149.8996542,0,0
174,"880 N STREET, STE. 301,ANCHORAGE,AK,99501",1,0,0,20,61.22027207,-149.8566028,0,0
175,"8811 TOLOFF ST.,ANCHORAGE,AK,99507",1,0,0,20,61.14976153,-149.7758508,0,0
176,"8811 TOLOFF STREET,ANCHORAGE,AK,99507",1,0,0,20,61.14976153,-149.7758508,0,0
177,"8912 SAHALEE DRIVE,ANCHORAGE,AK,99507",1,0,0,20,61.14976153,-149.7758508,0,0
178,"9309 GLACIER HWY STE A101,JUNEAU,AK,99801",1,0,0,110,58.3642513,-134.5893673,0,0
179,"9309 GLACIER HWY,STE. B105,JUNEAU,AK,99801",1,0,0,110,58.3642513,-134.5893673,0,0
180,"935 WESTPOINT DRIVE, SUITE 201,WASILLA,AK,99654",1,0,0,170,61.58289561,-149.4250323,0,0
181,"9432 NOBLEWOOD ST,ANCHORAGE,AK,99502",1,0,0,20,61.1349715,-149.9370857,0,0
182,"9500 INDEPENDENCE DR #1000,ANCHORAGE,AK,99507",1,0,0,20,61.1349077,-149.8417921,0,0
183,"9787 MIDDLEROCK RD,ANCHORAGE,AK,99507",1,0,0,20,61.1544419,-149.6937281,0,0
184,"9850 BUDDY WERNER DR.,ANCHORAGE,AK,99507",1,0,0,20,61.1314979,-149.7311061,0,0
185,"P O BOX  770651,EAGLE RIVER,AK,99577",1,0,0,20,61.19705071,-149.2466391,0,0
186,"P O BOX 10585,FAIRBANKS,AK,99710",1,0,0,90,64.916817,-147.567476,0,0
187,"P O BOX 112951,ANCHORAGE,AK,99511",1,0,0,20,61.11454,-149.859371,0,0
188,"P O BOX 80388,FAIRBANKS,AK,99708",1,0,0,90,64.876268,-147.898163,0,0
189,"P.O. BOX 10053,FAIRBANKS,AK,99710",1,0,0,90,64.916817,-147.567476,0,0
190,"P.O. BOX 812,NOME,AK,99762",1,0,0,180,64.83932913,-164.4360679,0,0
191,"PO BOX   255,ESTER,AK,99725",1,0,0,90,64.84090194,-148.0214595,0,0
192,"PO BOX  3115,SOLDOTNA,AK,99669",1,0,0,122,60.41439081,-151.0031013,0,0
193,"PO BOX 1085,BETHEL,AK,99559",1,0,0,50,60.65360565,-161.904537,0,0
194,"PO BOX 11461,ANCHORAGE,AK,99511",1,0,0,20,61.11454,-149.859371,0,0
195,"PO BOX 1695,PALMER,AK,99645",1,0,0,170,61.63026273,-148.9871958,0,0
196,"PO BOX 1866,ANCHORAGE,AK,99559",1,0,0,50,60.65360565,-161.904537,0,0
197,"PO BOX 2744,HOMER,AK,99603",1,0,0,122,59.53739937,-151.2355872,0,0
198,"PO BOX 373,GLENNALLEN,AK,99588",1,0,0,170,62.3349416,-146.7226332,0,0
199,"PO BOX 391,STERLING,AK,99672",1,0,0,122,60.73294502,-150.7281502,0,0
200,"PO BOX 520436,BIG LAKE,AK,99652",1,0,0,170,61.53459253,-149.9723022,0,0
201,"PO BOX 672412,CHUGIAK,AK,99567",0,0,1,20,61.28864278,-148.8945065,0,0
202,"PO BOX 80335,FAIRBANKS,AK,99708",1,0,0,90,64.876268,-147.898163,0,0
203,"PO BOX 812,NOME,AK,99762",1,0,0,180,64.83932913,-164.4360679,0,0
204,"PO BOX 81456,FAIRBANKS,AK,99708",1,0,0,90,64.876268,-147.898163,0,0
205,"PO BOX 847,KODIAK,AK,99615",1,0,0,150,57.60358954,-153.3751392,0,0
206,"PO BOX 85285,FAIRBANKS,AK,99708",1,0,0,90,64.876268,-147.898163,0,0
207,"PO BOX 871413,WASILLA,AK,99687",1,0,0,170,61.35042934,-150.0773386,0,0
208,"PO BOX 873965,WASILLA,AK,99687",1,0,0,170,61.35042934,-150.0773386,0,0
209,"PO BOX 922,BARROW,AK,99723",1,0,0,185,71.27399227,-156.745371,0,0
