IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,hygienist_for_general_med,hygienist_for_general_chip,hygienist_for_pediatric_med,hygienist_for_pediatric_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"101 E CORPORATE DR STE 120,LEWISVILLE,TX,75067-6601",1.3333333333333333,,0.0,,0.0,,2.6666666666666665,,0.0,,33.01213138,-96.99197546,,,1.0,0.0,,
"101 PARKLANE BLVD STE 301,SUGAR LAND,TX,77478-5522",3.0,,0.0,,0.0,,6.0,,0.0,,29.62324055,-95.60412074,,,1.0,0.0,,
"10101 BISSONNET ST STE B1,HOUSTON,TX,77036-7835",1.1428571428571428,,0.0,,0.0,,2.2857142857142856,,0.0,,29.67482056,-95.55625202,,,1.0,0.0,,
"1011 E ENNIS AVE,ENNIS,TX,75119-4351",0.953968253968254,,1.0,,0.0,,1.907936507936508,,2.0,,32.3326256,-96.61753629,,,1.0,0.0,,
"1011 N HIGHWAY 77 STE 101,WAXAHACHIE,TX,75165-1798",0.3428571428571429,,0.0,,0.0,,0.6857142857142858,,0.0,,32.41439996,-96.84142601,,,1.0,0.0,,
"10121 LAKE JUNE RD STE 118,DALLAS,TX,75217-5345",2.3277777777777766,,0.25882352941176473,,0.0,,4.655555555555553,,0.5176470588235295,,32.73418746,-96.65013347,,,1.0,0.0,,
"1015 E BRAKER LN # 2-3,AUSTIN,TX,78753-3449",2.0,,0.0,,0.0,,4.0,,0.0,,30.37489468,-97.67161547,,,1.0,0.0,,
"1015 SW 8TH AVE STE 2,AMARILLO,TX,79101-2031",1.0,,0.0,,0.0,,2.0,,0.0,,35.20718268,-101.8495445,,,1.0,0.0,,
"1016 E HEBRON PKWY STE 170,CARROLLTON,TX,75010-1021",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,33.02102622,-96.91390394,,,1.0,0.0,,
"10161 HIGHWAY 242,CONROE,TX,77385",0.5,,0.0,,0.0,,1.0,,0.0,,30.20875357,-95.42510517,,,1.0,0.0,,
"1017  FORT WORTH ST  STE 100,GRAND PRAIRIE,TX,75050-5404",0.08333333333333333,,0.0,,0.0,,0.16666666666666666,,0.0,,32.74322251,-97.01774002,,,1.0,0.0,,
"10175 GATEWAY BLVD W # 304,EL PASO,TX,79925-7618",1.0,,0.0,,1.5,,2.0,,0.0,,31.75727335,-106.352166,,,1.0,0.0,,
"1018 S WW WHITE RD,SAN ANTONIO,TX,78220-2531",0.2,,0.0,,0.0,,0.4,,0.0,,29.4144365,-98.40549252,,,1.0,0.0,,
"102 W EL DORADO BLVD # C1,FRIENDSWOOD,TX,77546-6516",1.0434782608695652,,0.0,,0.0,,2.0869565217391304,,0.0,,29.5517677,-95.15659392,,,1.0,0.0,,
"1023 N EAST ST STE 100,RIO GRANDE CITY,TX,78582-2710",0.1111111111111111,,0.0,,0.0,,0.2222222222222222,,0.0,,26.386126399999995,-98.81572779,,,1.0,0.0,,
"1025 S MASON RD,KATY,TX,77450-3840",1.2900183150183149,,0.0,,0.1944444444444444,,2.5800366300366298,,0.0,,29.765196000000003,-95.75150033,,,1.0,0.0,,
"1025 W HEBRON PKWY STE 114,CARROLLTON,TX,75010-1121",1.0,,0.0,,0.0,,2.0,,0.0,,33.02031182,-96.91770599,,,1.0,0.0,,
"10260 WESTHEIMER RD STE 540,HOUSTON,TX,77042-3129",1.0769230769230769,,0.0,,0.0,,2.1538461538461537,,0.0,,29.73700649,-95.55553443,,,1.0,0.0,,
"103 E OVILLA RD UNIT A,RED OAK,TX,75154-2490",0.029411764705882363,,0.0,,0.0,,0.058823529411764726,,0.0,,32.53175046,-96.81865351,,,1.0,0.0,,
"103 US HIGHWAY 281,MARBLE FALLS,TX,78654",0.0,,2.0,,0.0,,0.0,,4.0,,30.565001,-98.27439815,,,1.0,0.0,,
"103 W GIBSON ST STE 110,JASPER,TX,75951-4970",0.5,,0.0,,0.0,,1.0,,0.0,,30.90873334,-94.00084245,,,1.0,0.0,,
"103 W US HIGHWAY 80 UNIT A,WHITE OAK,TX,75693-2003",1.4928571428571429,,0.0,,0.0,,2.9857142857142858,,0.0,,32.52063753,-94.86181666,,,1.0,0.0,,
"1030 NORWOOD PARK BLVD STE 324 # 324,AUSTIN,TX,78753-6609",0.14285714285714285,,0.0,,0.0,,0.2857142857142857,,0.0,,30.33882687,-97.69270722,,,1.0,0.0,,
"1030 W ARKANSAS LN  STE 210,ARLINGTON,TX,76013-6377",0.037037037037037035,,0.0,,0.0,,0.07407407407407407,,0.0,,32.70643649,-97.1194528,,,1.0,0.0,,
"1030 W ARKANSAS LN,ARLINGTON,TX,76013-6377",0.1111111111111111,,0.0,,0.0,,0.2222222222222222,,0.0,,32.70643649,-97.1194528,,,1.0,0.0,,
"10304 BLACKHAWK BLVD,HOUSTON,TX,77089-2798",1.5,,0.0,,0.0,,3.0,,0.0,,29.59362631,-95.24470239,,,1.0,0.0,,
"10311 N ELDRIDGE PKWY STE B7,HOUSTON,TX,77065-5369",0.16666666666666666,,0.0,,0.0,,0.3333333333333333,,0.0,,29.92291714,-95.60570793,,,1.0,0.0,,
"10325 LAKE JUNE RD,DALLAS,TX,75217-5312",0.02631578947368421,,0.0,,0.03333333333333333,,0.05263157894736842,,0.0,,32.73418052,-96.64653249,,,1.0,0.0,,
"10338 S PADRE ISLAND DR # 2,CORPUS CHRISTI,TX,78418-4451",1.0,,0.0,,0.0,,2.0,,0.0,,27.66900295,-97.2831074,,,1.0,0.0,,
"1035 HICKORY CREEK BLVD # 110,HICKORY CREEK,TX,75065-7552",0.4332579185520362,,0.0,,0.0,,0.8665158371040724,,0.0,,33.128172,-97.04377581,,,1.0,0.0,,
"1035 HICKORY CREEK BLVD,HICKORY CREEK,TX,75065-7552",0.4444444444444444,,0.0,,0.0,,0.8888888888888888,,0.0,,33.128172,-97.04377581,,,1.0,0.0,,
"10350 S POST OAK RD STE H,HOUSTON,TX,77035-3319",1.0,,0.0,,0.0,,2.0,,0.0,,29.66849775,-95.46284272,,,1.0,0.0,,
"104 E CAMP WISDOM RD,DUNCANVILLE,TX,75116-2702",0.02083333333333333,,0.0,,0.0,,0.04166666666666666,,0.0,,32.66186808,-96.90594258,,,1.0,0.0,,
"10407 NORTH FWY UNIT B,HOUSTON,TX,77037-1136",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,29.91828383,-95.41303645,,,1.0,0.0,,
"10411 VETERANS MEMORIAL DR,HOUSTON,TX,77038-1501",2.2580461205461195,,0.1111111111111111,,0.1938061938061938,,4.516092241092238,,0.2222222222222222,,29.92716951,-95.45197752,,,1.0,0.0,,
"10434 RICHMOND AVE,HOUSTON,TX,77042-5002",0.2,,0.0,,0.0,,0.4,,0.0,,29.72773351,-95.55900205,,,1.0,0.0,,
"10455 N CENTRAL EXPY STE 113,DALLAS,TX,75231-2229",2.5319564734621363,,0.0,,0.0,,5.0639129469242725,,0.0,,32.88895109,-96.77016314,,,1.0,0.0,,
"10497 TOWN AND COUNTRY WAY STE 410,HOUSTON,TX,77024-1130",1.0,,0.0,,0.0,,2.0,,0.0,,29.78140549,-95.55549032,,,1.0,0.0,,
"105 N CESAR CHAVEZ RD # 2,SAN JUAN,TX,78589-4504",0.225,,0.0,,0.0,,0.45,,0.0,,26.18618427,-98.13505298,,,1.0,0.0,,
"105 N CESAR CHAVEZ RD,SAN JUAN,TX,78589-4504",0.125,,0.0,,0.0,,0.25,,0.0,,26.18618427,-98.13505298,,,1.0,0.0,,
"1050 N WESTMORELAND RD # 432B,DALLAS,TX,75211-2444",0.5,,0.0,,0.0,,1.0,,0.0,,32.75556363,-96.87398081,,,1.0,0.0,,
"1050 SUNLAND PARK DR # B200,EL PASO,TX,79922-1326",1.4791666666666663,,0.0,,0.0,,2.9583333333333326,,0.0,,31.81357678,-106.5558085,,,1.0,0.0,,
"1050 SUNLAND PARK DR,EL PASO,TX,79922-1326",1.125,,0.0,,0.0,,2.25,,0.0,,31.81357678,-106.5558085,,,1.0,0.0,,
"10515 BELLAIRE BLVD,HOUSTON,TX,77072-5234",1.5,,0.0,,0.0,,3.0,,0.0,,29.70390057,-95.56674008,,,1.0,0.0,,
"1055 SW WILSHIRE BLVD # 101,BURLESON,TX,76028-8727",0.8794105063947373,,1.0,,0.0,,1.7588210127894746,,2.0,,32.5274513,-97.34157853,,,1.0,0.0,,
"1055FM1960 RD W,HOUSTON,TX,77090",0.0,,0.0,,0.05882352941176471,,0.0,,0.0,,30.02124550000001,-95.44165219,,,1.0,0.0,,
"106 SHULT DR,COLUMBUS,TX,78934-3016",2.9954545454545456,,0.0,,0.0,,5.990909090909091,,0.0,,29.69431791,-96.54261884,,,1.0,0.0,,
"106 W GRAY ST,HOUSTON,TX,77019-5509",0.4166666666666666,,0.05833333333333333,,1.0833333333333333,,0.8333333333333331,,0.11666666666666665,,29.75320388,-95.37897653,,,1.0,0.0,,
"10603 FUQUA ST,HOUSTON,TX,77089-2630",1.0,,0.0,,0.0,,2.0,,0.0,,29.61151149,-95.227281,,,1.0,0.0,,
"10650 CULEBRA RD STE 136,SAN ANTONIO,TX,78251-4950",1.0909090909090908,,0.0,,0.0,,2.1818181818181817,,0.0,,29.49287099,-98.70168266,,,1.0,0.0,,
"107 CARLOS G PARKER BLVD NW,TAYLOR,TX,76574-7054",0.0,,0.7,,0.0,,0.0,,1.4,,30.60024239,-97.41946582,,,1.0,0.0,,
"107 N 1ST ST,GARLAND,TX,75040-6539",0.95,,0.0,,0.0,,1.9,,0.0,,32.9124593,-96.6308642,,,1.0,0.0,,
"107 N CEDAR RIDGE DR STE 100,DUNCANVILLE,TX,75116-3181",2.0,,0.0,,0.0,,4.0,,0.0,,32.65228799,-96.9258161,,,1.0,0.0,,
"107 YALE ST,HOUSTON,TX,77007-3753",1.0658119658119658,,0.0,,0.0,,2.131623931623932,,0.0,,29.77342149,-95.39867265,,,1.0,0.0,,
"10701 W BELLFORT ST STE 194,HOUSTON,TX,77099-4778",1.0,,0.0,,0.0,,2.0,,0.0,,29.65418238,-95.56696032,,,1.0,0.0,,
"10705 GATEWAY BLVD W STE J,EL PASO,TX,79935-4921",1.1944444444444444,,0.0,,0.0,,2.3888888888888893,,0.0,,31.7509714,-106.3419871,,,1.0,0.0,,
"10720 FM-1960 W,HOUSTON,TX,77070",1.0,,0.0,,0.0,,2.0,,0.0,,29.93497549,-95.58166015,,,1.0,0.0,,
"10722 POTRANCO RD STE 109,SAN ANTONIO,TX,78251-3315",0.1,,0.0,,0.0,,0.2,,0.0,,29.43559502,-98.70423984,,,1.0,0.0,,
"10722 POTRANCO RD,SAN ANTONIO,TX,78251-3314",1.0,,0.0,,0.0,,2.0,,0.0,,29.43559502,-98.70423984,,,1.0,0.0,,
"1080 E CARTWRIGHT RD,MESQUITE,TX,75149-6621",0.03571428571428571,,1.0,,0.0,,0.07142857142857142,,2.0,,32.7450899,-96.58088007,,,1.0,0.0,,
"10801 N MOPAC EXPY  BLDG 2,AUSTIN,TX,78759-5459",1.0,,0.0,,0.3333333333333333,,2.0,,0.0,,30.39723252,-97.73142507,,,1.0,0.0,,
"10804 HUFFMEISTER RD STE D,HOUSTON,TX,77065-3178",2.0,,0.0,,0.0,,4.0,,0.0,,29.93150563,-95.62860079,,,1.0,0.0,,
"10815 BEECHNUT ST STE 131,HOUSTON,TX,77072-4491",1.0,,0.0,,0.0,,2.0,,0.0,,29.68858795,-95.56882858,,,1.0,0.0,,
"10815 VETERANS MEMORIAL DR STE 1000,HOUSTON,TX,77067-3845",1.25,,0.0,,0.0,,2.5,,0.0,,29.94121652,-95.46282401,,,1.0,0.0,,
"10830 N CENTRAL EXPY STE 475,DALLAS,TX,75231-1000",0.25,,0.0,,0.0,,0.5,,0.0,,32.89623363,-96.76869023,,,1.0,0.0,,
"10842 POTRANCO RD,SAN ANTONIO,TX,78251-3307",0.14285714285714285,,0.0,,0.0,,0.2857142857142857,,0.0,,29.43560753,-98.70863383,,,1.0,0.0,,
"10909 WEBB CHAPEL RD # 121 # 121,DALLAS,TX,75229-3739",0.11559139784946235,,0.0,,0.0,,0.2311827956989247,,0.0,,32.8972078,-96.87110406,,,1.0,0.0,,
"10909 WEBB CHAPEL RD # 121,DALLAS,TX,75229-3739",2.6814807580394944,,0.0,,0.07782067782067782,,5.362961516078989,,0.0,,32.8972078,-96.87110406,,,1.0,0.0,,
"10910 MARBACH RD,SAN ANTONIO,TX,78245",1.0769230769230769,,0.0,,0.0,,2.1538461538461537,,0.0,,29.40511266,-98.70309467,,,1.0,0.0,,
"10911 BAMMEL NORTH HOUSTON RD STE 234,HOUSTON,TX,77086-1434",2.5,,0.0,,0.0,,5.0,,0.0,,29.93571,-95.49795568,,,1.0,0.0,,
"10925 BEECHNUT ST STE A110,HOUSTON,TX,77072-4351",1.0769230769230769,,0.0,,0.0,,2.1538461538461537,,0.0,,29.6880096,-95.57182718,,,1.0,0.0,,
"10935 ROLATER RD,FRISCO,TX,75035",1.5,,0.0,,0.0,,3.0,,0.0,,33.13865956,-96.7850104,,,1.0,0.0,,
"10936A NORTH FWY,HOUSTON,TX,77037-1108",2.4318181818181817,,0.09108159392789376,,0.0,,4.863636363636363,,0.1821631878557876,,29.92348822,-95.41177361,,,1.0,0.0,,
"10978 MONTWOOD DR STE B,EL PASO,TX,79935-3030",0.25,,0.0,,0.0,,0.5,,0.0,,31.7688355,-106.3203615,,,1.0,0.0,,
"110 W WILLIAM CANNON DR STE 401,AUSTIN,TX,78745-5689",1.0,,0.0,,0.0,,2.0,,0.0,,30.1933428,-97.77937424,,,1.0,0.0,,
"1100 E PLEASANT RUN RD STE 175,DESOTO,TX,75115-4293",1.2333333333333334,,0.0,,0.0,,2.466666666666667,,0.0,,32.60412448,-96.83030233,,,1.0,0.0,,
"1100 LOWES BLVD # 100,KILLEEN,TX,76542-5491",0.7211911623493606,,0.2857142857142857,,0.0,,1.4423823246987213,,0.5714285714285714,,31.09213179,-97.73184766,,,1.0,0.0,,
"1100 LOWES BLVD,KILLEEN,TX,76542-5491",0.5600579975579976,,0.0,,0.1,,1.1201159951159951,,0.0,,31.09213179,-97.73184766,,,1.0,0.0,,
"11000 FONDREN RD STE 105,HOUSTON,TX,77096-5513",0.6666666666666666,,0.1142857142857143,,0.25,,1.3333333333333333,,0.2285714285714286,,29.66019643,-95.50859359,,,1.0,0.0,,
"11001 FONDREN RD,HOUSTON,TX,77096-5594",1.0,,0.0,,0.0,,2.0,,0.0,,29.66032702,-95.50838188,,,1.0,0.0,,
"1101 N MAIN ST # 100,EULESS,TX,76039-2730",1.0785867102246414,,0.0,,0.02083333333333333,,2.1571734204492827,,0.0,,32.852277,-97.08258523,,,1.0,0.0,,
"1102 MAIN ST,TEXARKANA,TX,75501-4313",0.5,,0.0,,1.0,,1.0,,0.0,,33.42941612,-94.04914435,,,1.0,0.0,,
"1102 PINEMONT DR STE A,HOUSTON,TX,77018-1323",1.0,,0.0,,0.0,,2.0,,0.0,,29.8409915,-95.42298341,,,1.0,0.0,,
"1103 ROCK PRAIRIE RD # 1001,COLLEGE STATION,TX,77845-8344",0.0,,0.6666666666666666,,0.0,,0.0,,1.3333333333333333,,30.57836214,-96.29974771,,,1.0,0.0,,
"1103 ROCK PRAIRIE RD UNIT 1001,COLLEGE STATION,TX,77845-8344",1.0,,1.0,,0.0,,2.0,,2.0,,30.57836214,-96.29974771,,,1.0,0.0,,
"1103 S JOSEY LN,CARROLLTON,TX,75006-7680",1.4761904761904765,,0.0,,0.0,,2.952380952380953,,0.0,,32.95253242,-96.89017733,,,1.0,0.0,,
"1104 W SAM HOUSTON BLVD UNIT A,PHARR,TX,78577-5104",0.488034188034188,,0.0,,0.0,,0.976068376068376,,0.0,,26.18993334,-98.19987991,,,1.0,0.0,,
"1106 N MECHANIC ST # A,EL CAMPO,TX,77437-3030",0.5,,0.0,,0.0,,1.0,,0.0,,29.20563552,-96.27705674,,,1.0,0.0,,
"1107 E MARSHALL AVE,LONGVIEW,TX,75601-5602",2.5,,0.0,,0.0,,5.0,,0.0,,32.50325731,-94.72426512,,,1.0,0.0,,
"1107 W RANDOL MILL RD,ARLINGTON,TX,76012-2515",1.0,,0.0,,0.5,,2.0,,0.0,,32.7501695,-97.1220636,,,1.0,0.0,,
"1108 W DICKINSON BLVD STE B,FORT STOCKTON,TX,79735-4201",1.0,,0.0,,0.0,,2.0,,0.0,,30.89398863,-102.8901273,,,1.0,0.0,,
"1110 E PARKER RD,PLANO,TX,75074-5362",0.030303030303030307,,0.0,,0.0,,0.060606060606060615,,0.0,,33.03726078,-96.69827223,,,1.0,0.0,,
"1111 W AIRPORT FWY,IRVING,TX,75062-6203",1.0833333333333333,,0.0,,0.0,,2.1666666666666665,,0.0,,32.83739604,-96.96030245,,,1.0,0.0,,
"1112 N HIGHWAY 377 STE 106,ROANOKE,TX,76262-9125",1.6666666666666663,,0.0,,0.0,,3.3333333333333326,,0.0,,33.01074026,-97.22228599,,,1.0,0.0,,
"1113 CENTRAL BLVD,BROWNSVILLE,TX,78520-7532",1.1213235294117647,,0.0,,0.0,,2.242647058823529,,0.0,,25.92141853,-97.51194227,,,1.0,0.0,,
"1114 N BEACH ST,FORT WORTH,TX,76111-6025",1.753968253968254,,0.05,,0.0,,3.507936507936508,,0.1,,32.7788642,-97.29052323,,,1.0,0.0,,
"1114 SILBER RD,HOUSTON,TX,77055-7141",0.9649665396159084,,0.0,,0.15725806451612906,,1.9299330792318168,,0.0,,29.78933416,-95.46804181,,,1.0,0.0,,
"1115 E ARKANSAS LN STE A,ARLINGTON,TX,76010-6415",2.0,,0.0,,0.0,,4.0,,0.0,,32.70634653,-97.09261245,,,1.0,0.0,,
"1116 W MAIN ST,GUN BARREL CITY,TX,75156-5318",0.09090909090909093,,0.0,,0.0,,0.18181818181818185,,0.0,,32.33091505,-96.13227411,,,1.0,0.0,,
"1119 W RANDOL MILL RD,ARLINGTON,TX,76012-6509",0.0,,0.0,,1.0,,0.0,,0.0,,32.75016952,-97.12286999,,,1.0,0.0,,
"112 HIGHWAY 146 S,LA PORTE,TX,77571-4824",0.4003498329156224,,0.0,,0.0,,0.8006996658312447,,0.0,,29.66412541,-95.02981365,,,1.0,0.0,,
"112 S EUGENIA ST # 1110,ORANGE GROVE,TX,78372-9683",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,27.95707058,-97.93885834,,,1.0,0.0,,
"1120 E PARK BLVD STE 105,PLANO,TX,75074-5317",0.5,,0.0,,0.0,,1.0,,0.0,,33.0312548,-96.69842148,,,1.0,0.0,,
"1120 LONGFELLOW DR,BEAUMONT,TX,77706-4845",1.0,,0.0,,0.0,,2.0,,0.0,,30.09262385,-94.13703077,,,1.0,0.0,,
"11200  MANCHACA RD  BLDG 1,AUSTIN,TX,78748-2749",1.2,,0.0,,0.0,,2.4,,0.0,,30.15755169,-97.83342372,,,1.0,0.0,,
"11201 BELLAIRE BLVD STE A-18,HOUSTON,TX,77072-2566",4.0,,0.0,,0.0,,8.0,,0.0,,29.70369168,-95.57558189,,,1.0,0.0,,
"11203 LAKE JUNE RD STE 120,BALCH SPRINGS,TX,75180-1219",0.22916666666666666,,0.0,,0.0,,0.4583333333333333,,0.0,,32.73419348,-96.63365288,,,1.0,0.0,,
"11210B VETERANS MEMORIAL DR,HOUSTON,TX,77067-3758",2.0,,0.0,,0.0,,4.0,,0.0,,29.94410834,-95.46495452,,,1.0,0.0,,
"11214 VETERANS MEMORIAL DR,HOUSTON,TX,77067-3758",0.1111111111111111,,0.0,,0.0,,0.2222222222222222,,0.0,,29.94424825,-95.46506126,,,1.0,0.0,,
"1124 N VELASCO ST,ANGLETON,TX,77515-3160",0.29914529914529914,,0.0,,0.0,,0.5982905982905983,,0.0,,29.17729806,-95.43257859,,,1.0,0.0,,
"1125 CYPRESS STATION DR STE A-1,HOUSTON,TX,77090-3055",2.4166666666666665,,0.0,,0.0,,4.833333333333333,,0.0,,30.02337426,-95.43866084,,,1.0,0.0,,
"11255 GARLAND RD,DALLAS,TX,75218-2526",0.0848221670802316,,0.0,,0.0,,0.1696443341604632,,0.0,,32.84775767,-96.68517158,,,1.0,0.0,,
"1126 S 14TH ST STE B,KINGSVILLE,TX,78363-6371",1.0,,0.0,,0.0,,2.0,,0.0,,27.50568325,-97.85593948,,,1.0,0.0,,
"113 NORTH AVE,PITTSBURG,TX,75686",1.0,,0.0,,0.0,,2.0,,0.0,,32.99561132,-94.96541975,,,1.0,0.0,,
"11300 US HIGHWAY 290 E STE 200,MANOR,TX,78653-0397",1.125,,0.16666666666666666,,0.0,,2.25,,0.3333333333333333,,30.34949244,-97.53683782,,,1.0,0.0,,
"11322 BELLAIRE BLVD STE 112,HOUSTON,TX,77072-5700",2.229761904761905,,0.0,,0.5,,4.45952380952381,,0.0,,29.70396569,-95.57844058,,,1.0,0.0,,
"11326 WESTHEIMER RD STE B,HOUSTON,TX,77077-6866",1.0,,0.0,,0.0,,2.0,,0.0,,29.73680237,-95.57825112,,,1.0,0.0,,
"1135 CRABB RIVER RD # 170,RICHMOND,TX,77469-5896",1.9124598151496883,,0.0,,0.0,,3.8249196302993766,,0.0,,29.550772100000003,-95.69595078,,,1.0,0.0,,
"1135 CRABB RIVER RD UNIT 170,RICHMOND,TX,77469-5896",0.09369369369369372,,0.0,,0.0,,0.18738738738738744,,0.0,,29.550772100000003,-95.69595078,,,1.0,0.0,,
"11399 VETERANS MEMORIAL DR STE,HOUSTON,TX,77067-3800",1.5,,0.0,,0.0,,3.0,,0.0,,29.94749686,-95.46765737,,,1.0,0.0,,
"114 E US HIGHWAY 77 STE G,SAN BENITO,TX,78586-5233",0.2,,0.0,,0.0,,0.4,,0.0,,26.13794715,-97.62599599,,,1.0,0.0,,
"114 E US HIGHWAY 77,SAN BENITO,TX,78586-5233",0.0,,0.0,,0.027777777777777776,,0.0,,0.0,,26.13794715,-97.62599599,,,1.0,0.0,,
"11400 GULF FWY,HOUSTON,TX,77034-3549",1.4416850693166483,,0.0625,,0.0,,2.8833701386332966,,0.125,,29.63131161,-95.23340286,,,1.0,0.0,,
"1141 W US HIGHWAY 77,SAN BENITO,TX,78586-4397",0.8834020625580726,,0.05,,0.05,,1.7668041251161453,,0.1,,26.14548132,-97.63642655,,,1.0,0.0,,
"1141 WEST AVE,SAN ANTONIO,TX,78201-4040",0.0,,0.0,,0.09090909090909093,,0.0,,0.0,,29.47231716,-98.52609047,,,1.0,0.0,,
"11455 FALLBROOK DR STE 302,HOUSTON,TX,77065-4268",0.0,,0.0,,0.125,,0.0,,0.0,,29.92579254,-95.59176202,,,1.0,0.0,,
