IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,hygienist_for_general_med,hygienist_for_general_chip,hygienist_for_pediatric_med,hygienist_for_pediatric_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"1003 N JEFFERSON AVE,MOUNT PLEASANT,TX,75455-3261",,0.5,,0.0,,0.5,,1.0,,0.0,,,33.16439257,-94.96932198,,,0.0,1.0
"1004 BROOK AVE,WICHITA FALLS,TX,76301-5007",,0.0,,0.0,,2.0,,0.0,,0.0,,,33.901893,-98.50370409,,,0.0,1.0
"1004 N TEXAS BLVD STE B # B1,WESLACO,TX,78596-4536",,0.25,,0.0,,0.0,,0.5,,0.0,,,26.17160458,-97.99088034,,,0.0,1.0
"1004 N TEXAS BLVD STE B,WESLACO,TX,78596-4536",,0.22173160173160167,,0.038461538461538464,,0.02564102564102564,,0.44346320346320334,,0.07692307692307693,,,26.17160458,-97.99088034,,,0.0,1.0
"1005 N COLLINS ST STE 10 # 100,ARLINGTON,TX,76011-6129",,0.25,,0.013888888888888888,,0.0,,0.5,,0.027777777777777776,,,32.75083942,-97.09724162,,,0.0,1.0
"1005 N COLLINS ST STE 10,ARLINGTON,TX,76011-6129",,0.7621553884711779,,0.09523809523809523,,0.020408163265306117,,1.5243107769423558,,0.19047619047619047,,,32.75083942,-97.09724162,,,0.0,1.0
"1005 N COLLINS ST STE 100,ARLINGTON,TX,76011-6131",,4.169509725128493,,0.07449494949494949,,0.4093138327397665,,8.339019450256986,,0.14898989898989898,,,32.75083942,-97.09724162,,,0.0,1.0
"1005 SW STATE HIGHWAY 34,ITALY,TX,76651-3687",,2.0,,0.0,,0.0,,4.0,,0.0,,,32.18393472,-96.86436768,,,0.0,1.0
"1005 W 38TH ST STE 200 # 200,AUSTIN,TX,78705-1042",,0.0,,0.25,,0.0,,0.0,,0.5,,,30.30517945,-97.74318483,,,0.0,1.0
"1005 W JEFFERSON BLVD STE 401,DALLAS,TX,75208-5093",,1.0,,0.0,,0.0,,2.0,,0.0,,,32.74320746,-96.83997347,,,0.0,1.0
"1005 W JEFFERSON BLVD,DALLAS,TX,75208-5087",,0.5,,0.0,,0.0,,1.0,,0.0,,,32.74320746,-96.83997347,,,0.0,1.0
"10058 LONG POINT RD,HOUSTON,TX,77055",,0.05555555555555555,,0.0,,0.0,,0.1111111111111111,,0.0,,,29.79432017,-95.54247887,,,0.0,1.0
"10066 LONG POINT RD,HOUSTON,TX,77055",,0.3428571428571429,,0.0,,0.0,,0.6857142857142858,,0.0,,,29.79428,-95.54291999,,,0.0,1.0
"1007 W SAN ANTONIO ST,LOCKHART,TX,78644-2421",,1.0,,0.0,,0.0,,2.0,,0.0,,,29.88312611,-97.68509855,,,0.0,1.0
"1008 MO PAC CIR STE 101,AUSTIN,TX,78746-6808",,0.4319014319014319,,0.0,,0.0,,0.8638028638028638,,0.0,,,30.26618801,-97.78440466,,,0.0,1.0
"1009 E BUSINESS 190 STE 108,COPPERAS COVE,TX,76522-2228",,0.3333333333333333,,0.1944444444444444,,0.0,,0.6666666666666666,,0.3888888888888888,,,31.11990530000001,-97.89383364,,,0.0,1.0
"1009 W BUSINESS 190,COPPERAS COVE,TX,76522-3886",,0.3333333333333333,,0.325,,0.0,,0.6666666666666666,,0.65,,,31.10343539,-97.92301114,,,0.0,1.0
"101 DECKER CT BLDG 200 # 260,IRVING,TX,75062-2703",,0.5,,0.0,,0.0,,1.0,,0.0,,,32.86440774,-96.94709512,,,0.0,1.0
"101 DECKER CT STE 260,IRVING,TX,75062-2764",,1.5,,0.0,,0.0,,3.0,,0.0,,,32.86440774,-96.94709512,,,0.0,1.0
"101 E CORPORATE DR STE 1,LEWISVILLE,TX,75067-6603",,0.26785714285714285,,0.0,,0.0,,0.5357142857142857,,0.0,,,33.01213138,-96.99197546,,,0.0,1.0
"101 E RANDOL MILL RD STE 107 # 107,ARLINGTON,TX,76011-5800",,1.0,,0.0,,0.0,,2.0,,0.0,,,32.750111499999996,-97.1061435,,,0.0,1.0
"101 E RANDOL MILL RD STE,ARLINGTON,TX,76011-4610",,0.5,,0.0,,0.0,,1.0,,0.0,,,32.750111499999996,-97.1061435,,,0.0,1.0
"101 MEDICAL DR,PEARSALL,TX,78061-6604",,0.5380952380952382,,0.0,,0.0,,1.0761904761904764,,0.0,,,28.89698264,-99.11608893,,,0.0,1.0
"101 W CREEK ST,FREDERICKSBURG,TX,78624-3730",,1.0,,0.0,,0.0,,2.0,,0.0,,,30.27308471,-98.87452833,,,0.0,1.0
"101 W DEBBIE LN # 804,MANSFIELD,TX,76063-8937",,0.20567539374197952,,0.026875901875901883,,0.0136986301369863,,0.41135078748395904,,0.053751803751803766,,,32.59273777,-97.1442539,,,0.0,1.0
"101 W DEBBIE LN STE 106,MANSFIELD,TX,76063-8937",,1.6378339447685022,,0.07449494949494949,,0.03410679340229242,,3.2756678895370044,,0.14898989898989898,,,32.59273777,-97.1442539,,,0.0,1.0
"101 W DEBBIE LN STE 804,MANSFIELD,TX,76063-8937",,1.0978831859497715,,0.026875901875901883,,0.1889056694744604,,2.195766371899543,,0.053751803751803766,,,32.59273777,-97.1442539,,,0.0,1.0
"101 W RIVER ST,MERIDIAN,TX,76665",,2.0,,0.0,,0.0,,4.0,,0.0,,,31.92258003,-97.65684745,,,0.0,1.0
"101 W SPRING CREEK PKWY,PLANO,TX,75023-4624",,0.5,,0.020408163265306117,,0.06971153846153846,,1.0,,0.040816326530612235,,,33.05745548,-96.69477267,,,0.0,1.0
"1010 N ZARZAMORA ST STE 113,SAN ANTONIO,TX,78207-1544",,0.043478260869565216,,0.0,,0.27216939407341884,,0.08695652173913042,,0.0,,,29.43783271,-98.52575032,,,0.0,1.0
"1010 W HONDO AVE,DEVINE,TX,78016-1921",,0.8732401656314699,,0.0,,0.0,,1.7464803312629398,,0.0,,,29.14721239,-98.91612369,,,0.0,1.0
"10100 BEECHNUT ST STE 11,HOUSTON,TX,77072-5000",,1.5,,0.0,,0.0,,3.0,,0.0,,,29.68976232,-95.5590971,,,0.0,1.0
"10101 BISSONNET ST,HOUSTON,TX,77036-7855",,0.16666666666666666,,0.0,,0.0,,0.3333333333333333,,0.0,,,29.67482056,-95.55625202,,,0.0,1.0
"1011 N HIGHWAY 77 STE 10,WAXAHACHIE,TX,75165-1399",,0.8593480321421498,,0.0,,0.038461538461538464,,1.7186960642842997,,0.0,,,32.41439996,-96.84142601,,,0.0,1.0
"1012 20TH ST N,TEXAS CITY,TX,77590",,0.13446969696969696,,0.0,,0.1380952380952381,,0.2689393939393939,,0.0,,,29.40923672,-94.92325468,,,0.0,1.0
"1012 20TH ST N,TEXAS CITY,TX,77590-5488",,4.019267301235361,,0.34522417153996104,,1.0706349206349206,,8.038534602470722,,0.6904483430799221,,,29.40923672,-94.92325468,,,0.0,1.0
"1012 E ENNIS AVE STE C # C,ENNIS,TX,75119-4350",,0.9083333333333332,,0.0,,0.0,,1.8166666666666664,,0.0,,,32.33293982,-96.61730111,,,0.0,1.0
"10121 LAKE JUNE RD STE 1,DALLAS,TX,75217-3002",,1.4297008547008547,,0.1984126984126984,,0.0,,2.859401709401709,,0.3968253968253968,,,32.73418746,-96.65013347,,,0.0,1.0
"1013 W UNIVERSITY AVE,GEORGETOWN,TX,78628-5340",,3.1162414965986387,,0.0,,0.018867924528301886,,6.232482993197277,,0.0,,,30.63292248,-97.69580974,,,0.0,1.0
"1014 PARIS ST STE C,CASTROVILLE,TX,78009-2956",,0.0,,0.0,,0.75,,0.0,,0.0,,,29.3525974,-98.88246276,,,0.0,1.0
"1015 E BRAKER LN STE 2,AUSTIN,TX,78753-3450",,1.3666666666666667,,0.0,,0.0,,2.7333333333333334,,0.0,,,30.37489468,-97.67161547,,,0.0,1.0
"1015 E BRAKER LN STE 2-3,AUSTIN,TX,78753-3449",,1.3666666666666667,,0.0,,0.0,,2.7333333333333334,,0.0,,,30.37489468,-97.67161547,,,0.0,1.0
"1017 E TRINITY MILLS RD,CARROLLTON,TX,75006-1438",,1.0,,0.0,,0.0,,2.0,,0.0,,,32.98382749,-96.90874198,,,0.0,1.0
"1017 FORT WORTH ST STE 1 # 100,GRAND PRAIRIE,TX,75050-5402",,0.3632090132090132,,0.0,,0.0,,0.7264180264180264,,0.0,,,32.74322251,-97.01774002,,,0.0,1.0
"1017 FORT WORTH ST STE 1,GRAND PRAIRIE,TX,75050-5402",,0.4528618819191199,,0.0,,0.0,,0.9057237638382398,,0.0,,,32.74322251,-97.01774002,,,0.0,1.0
"10175 GATEWAY BLVD W # 3 # 304,EL PASO,TX,79925-7618",,0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,,31.75727335,-106.352166,,,0.0,1.0
"10175 GATEWAY BLVD W STE # 304,EL PASO,TX,79925-7618",,0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,,31.75727335,-106.352166,,,0.0,1.0
"10175 GATEWAY BLVD W STE STE # 304,EL PASO,TX,79925-7618",,0.0,,0.0,,0.5,,0.0,,0.0,,,31.75727335,-106.352166,,,0.0,1.0
"10175 GATEWAY BLVD W STE,EL PASO,TX,79925-7618",,0.0,,0.0,,0.4166666666666666,,0.0,,0.0,,,31.75727335,-106.352166,,,0.0,1.0
"102 CALIFORNIA AVE,VALENTINE,TX,79854",,0.5,,0.0,,0.0,,1.0,,0.0,,,30.58587844,-104.4980516,,,0.0,1.0
"102 PALO ALTO RD,SAN ANTONIO,TX,78211-3758",,0.0,,0.6666666666666666,,0.0,,0.0,,1.3333333333333333,,,29.35344499,-98.55224301,,,0.0,1.0
"102 POSEY AVE,CLIFTON,TX,76634-1833",,2.0,,0.0,,0.0,,4.0,,0.0,,,31.77750195,-97.58856471,,,0.0,1.0
"102 W EL DORADO BLVD STE C-1,FRIENDSWOOD,TX,77546-6516",,1.0,,0.0,,0.0,,2.0,,0.0,,,29.5517677,-95.15659392,,,0.0,1.0
"102 W EL DORADO BLVD,FRIENDSWOOD,TX,77546-6516",,1.8666666666666667,,0.0,,2.0,,3.733333333333333,,0.0,,,29.5517677,-95.15659392,,,0.0,1.0
"1020 FLOWER MOUND RD STE STE # 110,FLOWER MOUND,TX,75028-3439",,0.5,,0.0,,0.0,,1.0,,0.0,,,33.01036198,-97.04409578,,,0.0,1.0
"1020 W NASA PKWY APT ONE,WEBSTER,TX,77598-4952",,0.1984126984126984,,0.0,,0.09720072239422084,,0.3968253968253968,,0.0,,,29.53051717,-95.12802853,,,0.0,1.0
"1020 W NASA PKWY STE 250,WEBSTER,TX,77598-4950",,2.4893217893217896,,0.0,,0.17726608187134502,,4.978643578643579,,0.0,,,29.53051717,-95.12802853,,,0.0,1.0
"10220 LOUETTA RD STE 400 # 400,HOUSTON,TX,77070-2180",,0.5,,0.0,,0.0,,1.0,,0.0,,,29.99881273,-95.56458388,,,0.0,1.0
"10223 BROADWAY ST STE D2,PEARLAND,TX,77584-7881",,0.0,,0.16666666666666666,,0.0,,0.0,,0.3333333333333333,,,29.55601552,-95.37990499,,,0.0,1.0
"10228 BROADWAY ST STE B2,PEARLAND,TX,77584-8087",,1.0,,0.0,,0.0,,2.0,,0.0,,,29.55596855,-95.37947045,,,0.0,1.0
"1024 E LOS EBANOS BLVD,BROWNSVILLE,TX,78520-9988",,0.0625,,0.0,,0.3705128205128205,,0.125,,0.0,,,25.9321966,-97.50629613,,,0.0,1.0
"1026 W WHEATLAND RD,DUNCANVILLE,TX,75116-4406",,0.25,,0.0,,0.0,,0.5,,0.0,,,32.64727235,-96.93064559,,,0.0,1.0
"1028 W CAMP WISDOM RD,DALLAS,TX,75232-3536",,0.1,,0.0,,0.0,,0.2,,0.0,,,32.66207553,-96.83869942,,,0.0,1.0
"103 E OVILLA RD STE A,GLENN HEIGHTS,TX,75154-2490",,0.1,,0.0,,0.0,,0.2,,0.0,,,32.53175046,-96.81865351,,,0.0,1.0
"103 N US HIGHWAY 281,MARBLE FALLS,TX,78654-5701",,0.0,,2.033333333333333,,0.0,,0.0,,4.066666666666666,,,30.56939457,-98.27595452,,,0.0,1.0
"103 S ROOSEVELT AVE,CLEVELAND,TX,77327-4532",,1.0555555555555556,,0.0,,0.0,,2.1111111111111107,,0.0,,,30.34062438,-95.08424721,,,0.0,1.0
"103 W GIBSON ST STE 112,JASPER,TX,75951-4970",,1.0,,0.0,,0.0,,2.0,,0.0,,,30.90873334,-94.00084245,,,0.0,1.0
"103 W US HIGHWAY 80 # A,WHITE OAK,TX,75693-2003",,0.3726190476190476,,0.0,,0.0,,0.7452380952380953,,0.0,,,32.52063753,-94.86181666,,,0.0,1.0
"103 W US HIGHWAY 80 STE A,WHITE OAK,TX,75693-2003",,0.5714285714285714,,0.0,,0.0,,1.1428571428571428,,0.0,,,32.52063753,-94.86181666,,,0.0,1.0
"103 W US HIGHWAY 80 STE B,WHITE OAK,TX,75693-2003",,0.9440476190476188,,0.0,,0.0,,1.8880952380952376,,0.0,,,32.52063753,-94.86181666,,,0.0,1.0
"1030 W ARKANSAS LN STE 2 # 210,ARLINGTON,TX,76013-6377",,0.043478260869565216,,0.0,,0.0,,0.08695652173913042,,0.0,,,32.70643649,-97.1194528,,,0.0,1.0
"1030 W ARKANSAS LN STE 2,ARLINGTON,TX,76013-6377",,0.6983585858585859,,0.0,,0.031695331695331695,,1.3967171717171718,,0.0,,,32.70643649,-97.1194528,,,0.0,1.0
"1030 W ARKANSAS LN STE,ARLINGTON,TX,76013-6377",,0.5,,0.0,,0.0,,1.0,,0.0,,,32.70643649,-97.1194528,,,0.0,1.0
"10301 GATEWAY BLVD W,EL PASO,TX,79925-7701",,0.0,,0.0,,0.16666666666666666,,0.0,,0.0,,,31.75668035,-106.3512264,,,0.0,1.0
"10304 BLACKHAWK BLVD STE A,HOUSTON,TX,77089-2798",,1.0,,0.0,,0.0,,2.0,,0.0,,,29.59362631,-95.24470239,,,0.0,1.0
"10311 N ELDRIDGE PKWY,HOUSTON,TX,77065-5368",,0.3928571428571429,,0.0,,0.0,,0.7857142857142858,,0.0,,,29.92291714,-95.60570793,,,0.0,1.0
"10325 LAKE JUNE RD STE 5,DALLAS,TX,75217-5312",,0.7316703349498781,,0.16203703703703706,,0.24027777777777776,,1.4633406698997562,,0.3240740740740741,,,32.73418052,-96.64653249,,,0.0,1.0
"10325 LAKE JUNE RD STE 7,DALLAS,TX,75217-5312",,1.814748604956215,,0.05681994744273081,,0.12771962381704582,,3.62949720991243,,0.11363989488546165,,,32.73418052,-96.64653249,,,0.0,1.0
"10338 S PADRE ISLAND DR STE 2,CORPUS CHRISTI,TX,78418-4451",,1.5,,0.0,,0.0,,3.0,,0.0,,,27.66900295,-97.2831074,,,0.0,1.0
"10338 S PADRE ISLAND DR,CORPUS CHRISTI,TX,78418",,0.5,,0.0,,0.0,,1.0,,0.0,,,27.66900295,-97.2831074,,,0.0,1.0
"10350 BANDERA RD STE 110,SAN ANTONIO,TX,78250-5616",,2.0,,0.0,,0.0,,4.0,,0.0,,,29.53938789,-98.65131902,,,0.0,1.0
"10350 S POST OAK RD STE,HOUSTON,TX,77035-3313",,2.0,,0.0,,0.0,,4.0,,0.0,,,29.66849775,-95.46284272,,,0.0,1.0
"1036 S WW WHITE RD,SAN ANTONIO,TX,78220",,1.0,,0.0,,0.0,,2.0,,0.0,,,29.41389861,-98.40551046,,,0.0,1.0
"1036 TOWN EAST MALL STE,MESQUITE,TX,75150-4116",,0.1,,0.0,,0.0,,0.2,,0.0,,,32.80848262,-96.62074702,,,0.0,1.0
"1036 TOWN EAST MALL,MESQUITE,TX,75150",,0.2929769810435668,,0.026875901875901883,,0.028191383760174712,,0.5859539620871336,,0.053751803751803766,,,32.80848262,-96.62074702,,,0.0,1.0
"104 TYSON ST,BOSTON,TX,75570-2820",,1.0,,0.0,,0.0,,2.0,,0.0,,,33.46063253,-94.41883366,,,0.0,1.0
"10407 NORTH FWY STE B1,HOUSTON,TX,77037-1136",,0.2,,0.0,,0.0,,0.4,,0.0,,,29.91828383,-95.41303645,,,0.0,1.0
"10411 VETERANS MEMORIAL DR STE C,HOUSTON,TX,77038-1501",,1.9337543084536195,,0.0,,0.09761904761904762,,3.867508616907239,,0.0,,,29.92716951,-95.45197752,,,0.0,1.0
"10434 RICHMOND AVE STE A,HOUSTON,TX,77042-5002",,1.0,,0.0,,0.0,,2.0,,0.0,,,29.72773351,-95.55900205,,,0.0,1.0
"10434 RICHMOND AVE UNIT A,HOUSTON,TX,77042-5002",,0.5,,0.0,,0.0,,1.0,,0.0,,,29.72773351,-95.55900205,,,0.0,1.0
"10435 GREENBOUGH DR STE 300,MEADOWS PLACE,TX,77477-5034",,0.5833333333333333,,0.0,,0.0,,1.1666666666666663,,0.0,,,29.62115944,-95.56233482,,,0.0,1.0
"105 E ALTON GLOOR BLVD,BROWNSVILLE,TX,78526-3391",,2.632875457875458,,0.29166666666666663,,0.0,,5.265750915750916,,0.5833333333333333,,,25.97951937,-97.51396312,,,0.0,1.0
"105 S STEWART,COTULLA,TX,78014",,0.07142857142857142,,0.0,,0.0,,0.14285714285714285,,0.0,,,28.43513045,-99.23599441,,,0.0,1.0
"1050 5TH AVE STE G,FORT WORTH,TX,76104-2903",,3.5,,0.0,,0.0,,7.0,,0.0,,,32.733513,-97.33855616,,,0.0,1.0
"1050 N WESTMORELAND RD STE 432-B,DALLAS,TX,75211-2444",,4.216666666666667,,0.0,,0.0,,8.433333333333334,,0.0,,,32.75556363,-96.87398081,,,0.0,1.0
"1050 SUNLAND PARK DR STE 200B,EL PASO,TX,79922-1326",,1.2716791979949873,,0.0,,0.0,,2.5433583959899746,,0.0,,,31.81357678,-106.5558085,,,0.0,1.0
"1050 SUNLAND PARK DR STE B200,EL PASO,TX,79922-1326",,0.16666666666666666,,0.0,,0.0,,0.3333333333333333,,0.0,,,31.81357678,-106.5558085,,,0.0,1.0
"10501 GATEWAY BLVD W STE 107B,EL PASO,TX,79925-7934",,0.815966426550792,,0.0,,0.0,,1.631932853101584,,0.0,,,31.75356436,-106.3461884,,,0.0,1.0
"10505 CHURCH RD,DALLAS,TX,75238-2224",,1.0157112360358864,,0.16402197652197653,,0.08082296270754312,,2.0314224720717733,,0.32804395304395306,,,32.88618257,-96.70401559,,,0.0,1.0
"10510 W PARMER LN STE 10 # 100,AUSTIN,TX,78717-4875",,0.0,,0.25,,0.0,,0.0,,0.5,,,30.49611525,-97.77454405,,,0.0,1.0
"10515 BELLAIRE BLVD STE,HOUSTON,TX,77072-5234",,1.0935897435897437,,0.0,,0.0,,2.1871794871794874,,0.0,,,29.70390057,-95.56674008,,,0.0,1.0
"10527 GULF FWY,HOUSTON,TX,77034",,7.5657018810485885,,0.15587044534412955,,0.6269841269841271,,15.131403762097175,,0.3117408906882591,,,29.64028545,-95.24197019,,,0.0,1.0
"10527 GULF FWY,HOUSTON,TX,77034-1805",,1.2736610948074254,,0.0890433631247931,,0.051564537157757495,,2.5473221896148512,,0.1780867262495862,,,29.64028545,-95.24197019,,,0.0,1.0
"10527A GULF FWY,HOUSTON,TX,77034-1805",,4.90448344419212,,0.03641178417742469,,0.3438826274800495,,9.808966888384239,,0.07282356835484938,,,29.64028545,-95.24197019,,,0.0,1.0
"1055 SW WILSHIRE BLVD STE 101A,BRIAROAKS,TX,76028-8727",,0.2005952380952381,,0.0,,0.0,,0.4011904761904762,,0.0,,,32.5274513,-97.34157853,,,0.0,1.0
"10550 W BELLFORT ST STE 104,HOUSTON,TX,77031-1934",,0.8888888888888888,,0.0,,0.0,,1.7777777777777777,,0.0,,,29.65361249,-95.56430401,,,0.0,1.0
"106 SHULT DR STE AB,COLUMBUS,TX,78934-3016",,2.2191829004329,,0.0,,0.0,,4.4383658008658,,0.0,,,29.69431791,-96.54261884,,,0.0,1.0
"106 SHULT DR,COLUMBUS,TX,78934",,3.4928571428571433,,0.75,,0.0,,6.985714285714287,,1.5,,,29.69431791,-96.54261884,,,0.0,1.0
"10600 FONDREN RD STE 105,HOUSTON,TX,77096-5443",,1.2499999999999998,,0.0,,0.0,,2.5,,0.0,,,29.66644766,-95.50866211,,,0.0,1.0
"10603 BELLAIRE BLVD STE STE # B102,HOUSTON,TX,77072-5222",,1.0,,0.0,,0.0,,2.0,,0.0,,,29.70384953,-95.56805208,,,0.0,1.0
"10603 BELLAIRE BLVD,HOUSTON,TX,77072",,1.0,,0.0,,0.0,,2.0,,0.0,,,29.70384953,-95.56805208,,,0.0,1.0
"10611 GARLAND RD STE 204,DALLAS,TX,75218-2666",,0.5,,0.0,,0.0,,1.0,,0.0,,,32.84391849,-96.68984976,,,0.0,1.0
