IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"107 CHARLES E DAVIS BLVD,NASHVILLE,TN,37210-2745",0.2,0.6000000000000001,0.0,0.0,0.0,0.0,36.15132587,-86.7620363,36.15132587,-86.7620363,1.0,0.0,0.0,1.0
"108 W 10TH AVE,JOHNSON CITY,TN,37604-3800",1.0,1.0,0.0,0.0,0.0,0.0,36.3248975,-82.36304476,36.3248975,-82.36304476,1.0,0.0,0.0,1.0
"11 MEDICAL PARK CT,JACKSON,TN,38305-2157",0.0,0.0,0.5,0.0,0.0,1.0,35.68468644,-88.8517713,35.68468644,-88.8517713,1.0,0.0,0.0,1.0
"1100 NEAL ST STE B,COOKEVILLE,TN,38501-0900",0.3333333333333333,0.25,0.3333333333333333,0.25,0.0,0.0,36.14556857,-85.4807083,36.14556857,-85.4807083,1.0,0.0,0.0,1.0
"1113 MURFREESBORO RD STE 113,FRANKLIN,TN,37064-1319",0.0,0.5,0.0,0.0,0.5,0.0,35.91630942,-86.83628216,35.91630942,-86.83628216,1.0,0.0,0.0,1.0
"11548 CHAPMAN HWY,SEYMOUR,TN,37865-5044",0.0,0.0,0.0,0.0,0.5,0.5,35.8680436,-83.75268634,35.8680436,-83.75268634,1.0,0.0,0.0,1.0
"1155 KENNEDY DR STE 104,MURFREESBORO,TN,37129-3192",0.0,0.5,0.0,0.0,0.8333333333333333,0.0,35.86325821,-86.42149746,35.86325821,-86.42149746,1.0,0.0,0.0,1.0
"118 MAPLE ROW BLVD STE A1A,HENDERSONVILLE,TN,37075-3824",0.0,0.5,0.5,1.0,0.0,0.0,36.30702317,-86.59945488,36.30702317,-86.59945488,1.0,0.0,0.0,1.0
"1212 N KENTUCKY ST,KINGSTON,TN,37763-2328",1.0,2.0,0.0,0.0,0.0,0.0,35.88284277,-84.50407709999998,35.88284277,-84.50407709999998,1.0,0.0,0.0,1.0
"1223 DICKERSON PIKE,NASHVILLE,TN,37207-5408",0.2,0.6000000000000001,0.0,0.0,0.0,0.0,36.19342708,-86.77249773,36.19342708,-86.77249773,1.0,0.0,0.0,1.0
"1240 MCARTHUR ST,MANCHESTER,TN,37355-2445",2.0,3.0,0.0,0.0,0.0,0.0,35.46351336,-86.08826142,35.46351336,-86.08826142,1.0,0.0,0.0,1.0
"126 STUART XING NE,CLEVELAND,TN,37312-4065",0.0,0.3333333333333333,0.0,0.0,0.5095238095238095,0.0,35.20258035,-84.84315447,35.20258035,-84.84315447,1.0,0.0,0.0,1.0
"1275 PARKWAY PL,CLARKSVILLE,TN,37042-8402",0.5,0.0,0.0,0.0,1.0,0.5,36.58481302,-87.39541684,36.58481302,-87.39541684,1.0,0.0,0.0,1.0
"130 MABRY HOOD RD STE 105,KNOXVILLE,TN,37922-2221",0.0,0.0,0.0,0.0,0.5,0.5,35.90566469,-84.11891976,35.90566469,-84.11891976,1.0,0.0,0.0,1.0
"130 PEACHTREE PLZ,BROWNSVILLE,TN,38012-2500",1.0,1.0,0.0,0.0,0.0,0.0,35.59429396,-89.26742631,35.59429396,-89.26742631,1.0,0.0,0.0,1.0
"1301 22ND AVE S,NASHVILLE,TN,37232-0001",0.0,0.5333333333333333,0.0,0.0,0.25,0.5,36.13842067,-86.80171292,36.13842067,-86.80171292,1.0,0.0,0.0,1.0
"131 INDIAN LAKE BLVD STE 100,HENDERSONVILLE,TN,37075-6207",0.0,0.0,0.0,0.0,0.7142857142857142,0.14285714285714285,36.31118159,-86.60669097,36.31118159,-86.60669097,1.0,0.0,0.0,1.0
"1324 W MAIN ST,FRANKLIN,TN,37064",1.0,0.2,0.0,0.0,0.0,0.0,35.91433116,-86.88483464,35.91433116,-86.88483464,1.0,0.0,0.0,1.0
"134 HIGHWAY 70 E,DICKSON,TN,37055-2034",0.0,0.25,2.0,1.0,0.0,0.0,36.07260872,-87.37334141,36.07260872,-87.37334141,1.0,0.0,0.0,1.0
"1360 S ELLINGTON PKWY,LEWISBURG,TN,37091-4324",1.0,1.0,0.0,0.0,0.0,0.0,35.42737689,-86.79789963,35.42737689,-86.79789963,1.0,0.0,0.0,1.0
"140 E DIVISION RD STE A1,OAK RIDGE,TN,37830-6900",0.0,0.0,0.0,0.0,0.5,1.0,36.02111292,-84.24225579,36.02111292,-84.24225579,1.0,0.0,0.0,1.0
"140 STUART XING NE,CLEVELAND,TN,37312-4065",0.0,1.0,0.0,0.0,0.8333333333333333,0.0,35.20168951,-84.84190149,35.20168951,-84.84190149,1.0,0.0,0.0,1.0
"1450 SAM DAVIS RD STE 120,SMYRNA,TN,37167-2754",0.0,1.0,0.0,0.0,0.25,0.0,35.98562502,-86.49538373,35.98562502,-86.49538373,1.0,0.0,0.0,1.0
"1500 21ST AVE,NASHVILLE,TN,37232-0001",0.0,0.5333333333333333,0.0,0.0,0.25,0.0,36.13899356,-86.80056041,36.13899356,-86.80056041,1.0,0.0,0.0,1.0
"1523 S HIGHLAND AVE,JACKSON,TN,38301-7520",1.0,0.5,0.0,0.0,0.0,0.0,35.57175455,-88.81489857,35.57175455,-88.81489857,1.0,0.0,0.0,1.0
"1540 ROCK SPRINGS RD,SMYRNA,TN,37167-6141",1.0,1.3333333333333333,0.0,0.2,0.125,0.7575757575757576,35.97714518,-86.55594307,35.97714518,-86.55594307,1.0,0.0,0.0,1.0
"1601 WESTGATE CIR,BRENTWOOD,TN,37027-8019",2.0,0.0,1.0,0.0,0.0,1.0,35.96771838,-86.80326431,35.96771838,-86.80326431,1.0,0.0,0.0,1.0
"1620 WESTGATE CIR STE 250,BRENTWOOD,TN,37027-8050",0.25,0.3333333333333333,0.0,0.0,0.0,0.0,35.96948676,-86.80321070000002,35.96948676,-86.80321070000002,1.0,0.0,0.0,1.0
"1633 W MAIN ST STE 200,LEBANON,TN,37087-7801",1.0,1.0,0.0,0.0,0.0,0.0,36.22016345,-86.34114218,36.22016345,-86.34114218,1.0,0.0,0.0,1.0
"1661 AARON BRENNER DR STE 105,MEMPHIS,TN,38120-1467",0.0,0.0,0.0,0.0,1.0,0.5,35.10317407,-89.84561509,35.10317407,-89.84561509,1.0,0.0,0.0,1.0
"1684 POPLAR AVE,MEMPHIS,TN,38104-2583",1.0,0.0,0.0,1.0,0.0,0.0,35.14296144,-90.00424785,35.14296144,-90.00424785,1.0,0.0,0.0,1.0
"1718 MEMORIAL DR,CLARKSVILLE,TN,37043-4542",0.0,0.0,0.0,0.0,0.5,0.5,36.51445889,-87.3123577,36.51445889,-87.3123577,1.0,0.0,0.0,1.0
"1720 W MARKET ST,JOHNSON CITY,TN,37604-6021",1.0,1.0,0.0,0.0,0.0,0.0,36.31221485,-82.38531109,36.31221485,-82.38531109,1.0,0.0,0.0,1.0
"1721 PATTERSON ST,NASHVILLE,TN,37203-2925",1.5,1.5,0.0,0.0,0.0,0.0,36.15705044,-86.79864786,36.15705044,-86.79864786,1.0,0.0,0.0,1.0
"1747 MEDICAL CENTER PKWY STE 200,MURFREESBORO,TN,37129-2575",0.0,0.0,0.0,0.0,0.5,0.3333333333333333,35.857747,-86.42543952,35.857747,-86.42543952,1.0,0.0,0.0,1.0
"1833 MEMORIAL DR,CLARKSVILLE,TN,37043-4691",0.5,0.5,0.0,0.0,0.0,0.16666666666666666,36.51933129,-87.30724039,36.51933129,-87.30724039,1.0,0.0,0.0,1.0
"185 PROSSER RD,LAWRENCEBURG,TN,38464-4234",0.0,0.0,0.5,0.5,0.125,0.4166666666666666,35.22476759,-87.33798425,35.22476759,-87.33798425,1.0,0.0,0.0,1.0
"1858 CREST RD,MARYVILLE,TN,37804-4305",0.0,0.0,0.0,0.0,0.5,0.5,35.75739036,-83.95118081,35.75739036,-83.95118081,1.0,0.0,0.0,1.0
"1909 HAMPSHIRE PIKE,COLUMBIA,TN,38401-5650",1.0,1.8333333333333333,0.0,0.0,0.0,0.0,35.61559734,-87.12213789,35.61559734,-87.12213789,1.0,0.0,0.0,1.0
"1919 CHARLOTTE AVE STE 320,NASHVILLE,TN,37203-2243",0.0,0.0,0.0,0.0,0.5,0.3333333333333333,36.15722092,-86.80309782,36.15722092,-86.80309782,1.0,0.0,0.0,1.0
"1926 HIGHWAY 46 S,DICKSON,TN,37055-2754",0.0,1.2,0.0,0.0,0.25,0.0,36.03090573,-87.34947147,36.03090573,-87.34947147,1.0,0.0,0.0,1.0
"1928 ALCOA HWY STE 305,KNOXVILLE,TN,37920-1505",0.0,0.0,0.0,0.0,1.0,1.0,35.93904503,-83.94880164,35.93904503,-83.94880164,1.0,0.0,0.0,1.0
"201 PARK BLVD,ROGERSVILLE,TN,37857-2919",0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,36.41621154,-82.99223588,36.41621154,-82.99223588,1.0,0.0,0.0,1.0
"2011 CHARLOTTE AVE STE A,NASHVILLE,TN,37203-2017",0.25,0.0,0.0,0.25,0.0,0.0,36.15684591,-86.8047964,36.15684591,-86.8047964,1.0,0.0,0.0,1.0
"2011 CHARLOTTE AVE STE B,NASHVILLE,TN,37203-2017",1.0,0.3333333333333333,0.0,0.0,0.0,0.0,36.15684591,-86.8047964,36.15684591,-86.8047964,1.0,0.0,0.0,1.0
"2025 MEADOWVIEW PKWY STE 200,KINGSPORT,TN,37660-7387",0.0,0.0,0.0,0.0,1.0,1.0,36.5069069,-82.57209893,36.5069069,-82.57209893,1.0,0.0,0.0,1.0
"2025 N MOUNT JULIET RD STE 110,MOUNT JULIET,TN,37122-3934",0.3333333333333333,0.25,0.8333333333333333,0.25,0.0,0.0,36.19782112,-86.51925826,36.19782112,-86.51925826,1.0,0.0,0.0,1.0
"2026 CLIFTON AVE,NASHVILLE,TN,37203-1910",0.0,0.0,1.0,1.0,0.0,0.0,36.15760542,-86.80649983,36.15760542,-86.80649983,1.0,0.0,0.0,1.0
"2055 N MOUNT JULIET RD STE 101,MOUNT JULIET,TN,37122-4289",0.14285714285714285,0.0,0.0,0.0,0.7714285714285714,0.30952380952380953,36.19886447,-86.51904259,36.19886447,-86.51904259,1.0,0.0,0.0,1.0
"206 RIVERGATE PKWY STE A,GOODLETTSVILLE,TN,37072-2033",0.25,0.0,0.0,0.25,0.0,0.3333333333333333,36.31487657,-86.71010309,36.31487657,-86.71010309,1.0,0.0,0.0,1.0
"2064 S HIGHLAND AVE,JACKSON,TN,38301-7741",0.6666666666666666,1.0333333333333332,0.0,0.3333333333333333,0.0,0.0,35.55369513,-88.80971657,35.55369513,-88.80971657,1.0,0.0,0.0,1.0
"210 ROBERT ROSE DR,MURFREESBORO,TN,37129-6365",1.5,1.5,0.0,0.0,0.0,0.0,35.85077248,-86.42428369,35.85077248,-86.42428369,1.0,0.0,0.0,1.0
"215 OAK ST,LIVINGSTON,TN,38570-1726",1.0,1.5,0.0,0.0,0.0,0.0,36.38391699,-85.32778019,36.38391699,-85.32778019,1.0,0.0,0.0,1.0
"217 E HIGH ST STE 200,LEBANON,TN,37087-6709",0.0,0.6000000000000001,0.0,0.0,0.2,0.0,36.21207039,-86.28690988,36.21207039,-86.28690988,1.0,0.0,0.0,1.0
"217 N MAIN ST,GREENEVILLE,TN,37745-3815",1.0,1.0,0.0,0.0,0.0,0.0,36.16577765,-82.82946852,36.16577765,-82.82946852,1.0,0.0,0.0,1.0
"219 N POPLAR ST,PARIS,TN,38242-4005",1.0,1.0,0.0,0.0,0.0,0.0,36.30341658,-88.32524787,36.30341658,-88.32524787,1.0,0.0,0.0,1.0
"219 PRINCETON RD,JOHNSON CITY,TN,37601-2052",1.5,0.14285714285714285,0.0,0.0,0.0,0.0,36.34870479999999,-82.37335005,36.34870479999999,-82.37335005,1.0,0.0,0.0,1.0
"220 N WASHINGTON AVE,COOKEVILLE,TN,38501-2642",2.0,1.0,0.0,0.0,0.0,0.0,36.1659784,-85.49878443,36.1659784,-85.49878443,1.0,0.0,0.0,1.0
"2200 21ST AVE S STE 101,NASHVILLE,TN,37212-4929",0.14285714285714285,0.0,0.0,0.0,0.7714285714285714,0.30952380952380953,36.13015289,-86.80202586,36.13015289,-86.80202586,1.0,0.0,0.0,1.0
"2257 JACKSBORO PIKE,LA FOLLETTE,TN,37766-2904",1.0,1.0,0.0,0.0,0.0,0.0,36.34564698,-84.16265179,36.34564698,-84.16265179,1.0,0.0,0.0,1.0
"2319 VOLUNTEER PKWY,BRISTOL,TN,37620-6701",1.0,0.5,0.0,0.0,0.0,0.0,36.53701484,-82.23775566,36.53701484,-82.23775566,1.0,0.0,0.0,1.0
"2379 BUFFALO RD,LAWRENCEBURG,TN,38464-4810",0.5,0.8333333333333333,0.0,0.0,0.0,0.0,35.27413791,-87.34123571,35.27413791,-87.34123571,1.0,0.0,0.0,1.0
"25 STONE RIDGE CV,HUNTINGDON,TN,38344-1738",1.6666666666666663,0.8333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,36.02194547,-88.40831399,36.02194547,-88.40831399,1.0,0.0,0.0,1.0
"2500 CHARLOTTE AVE,NASHVILLE,TN,37209-4129",1.5,1.0,0.0,0.0,0.0,0.0,36.15503402,-86.81333901,36.15503402,-86.81333901,1.0,0.0,0.0,1.0
"262 DANNY THOMAS PL,MEMPHIS,TN,38105-3678",0.5,1.0,0.0,0.0,0.0,0.0,35.15461547,-90.04250781,35.15461547,-90.04250781,1.0,0.0,0.0,1.0
"271 INDIAN LAKE BLVD STE 110,HENDERSONVILLE,TN,37075-6379",0.25,0.3333333333333333,0.0,0.0,0.0,0.0,36.32768209,-86.59437865,36.32768209,-86.59437865,1.0,0.0,0.0,1.0
"277 VETERANS PKWY STE A,MURFREESBORO,TN,37128-6931",0.5,0.42424242424242425,0.0,0.0,0.125,0.16666666666666666,35.78640886,-86.40581733,35.78640886,-86.40581733,1.0,0.0,0.0,1.0
"2828 ELM HILL PIKE STE 105,NASHVILLE,TN,37214-3772",1.0,0.2,0.0,0.0,0.0,0.0,36.14831904,-86.66450014,36.14831904,-86.66450014,1.0,0.0,0.0,1.0
"2900 KIRBY RD STE 9,MEMPHIS,TN,38119-8207",1.0,0.6666666666666666,0.0,0.0,0.0,0.0,35.06936502,-89.84285227,35.06936502,-89.84285227,1.0,0.0,0.0,1.0
"2910 OLD FORT PKWY,MURFREESBORO,TN,37128-4158",0.0,1.0,1.0,1.0,1.0,0.0,35.84498344,-86.44924226,35.84498344,-86.44924226,1.0,0.0,0.0,1.0
"2937 ESSARY DR,KNOXVILLE,TN,37918-2465",0.5,0.5,0.0,0.0,0.0,0.0,36.03568693,-83.92824647,36.03568693,-83.92824647,1.0,0.0,0.0,1.0
"2953 BROAD AVE,MEMPHIS,TN,38112-2957",1.2,0.9666666666666666,0.0,0.0,0.0,0.0,35.14732953,-89.9626043,35.14732953,-89.9626043,1.0,0.0,0.0,1.0
"307 BLUEBIRD DR,GOODLETTSVILLE,TN,37072-2303",0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.30952380952380953,36.29945285,-86.70356084,36.29945285,-86.70356084,1.0,0.0,0.0,1.0
"3130 TOM AUSTIN HWY STE C,SPRINGFIELD,TN,37172-4519",0.14285714285714285,0.0,0.0,0.0,0.7714285714285714,0.30952380952380953,36.47096001,-86.89298817,36.47096001,-86.89298817,1.0,0.0,0.0,1.0
"3159 HIGHWAY 64 STE 500,EADS,TN,38028-3331",0.5,0.3333333333333333,0.0,0.0,0.0,0.0,35.22507094,-89.58622103,35.22507094,-89.58622103,1.0,0.0,0.0,1.0
"323 S CONCORD ST,KNOXVILLE,TN,37919-3304",0.0,1.5,0.0,0.0,0.5833333333333333,0.0,35.95467739,-83.94833771,35.95467739,-83.94833771,1.0,0.0,0.0,1.0
"324 22ND AVE N,NASHVILLE,TN,37203-1842",0.0,0.2909090909090909,0.0,0.0,0.25,0.0,36.15473398,-86.80592656,36.15473398,-86.80592656,1.0,0.0,0.0,1.0
"331 W MAIN ST,MORRISTOWN,TN,37814-4621",1.0,0.3333333333333333,0.0,0.0,0.0,0.0,36.21188051,-83.29582772,36.21188051,-83.29582772,1.0,0.0,0.0,1.0
"3362 S 3RD ST,MEMPHIS,TN,38109-2944",1.2,0.9666666666666666,0.0,0.0,0.0,0.0,35.05700344,-90.05979045,35.05700344,-90.05979045,1.0,0.0,0.0,1.0
"343 FRANKLIN RD STE 210,BRENTWOOD,TN,37027-5250",0.14285714285714285,0.0,0.0,0.0,0.7714285714285714,0.30952380952380953,36.02588370000001,-86.79291191,36.02588370000001,-86.79291191,1.0,0.0,0.0,1.0
"3481 AUSTIN PEAY HWY,MEMPHIS,TN,38128-3801",1.2,0.7666666666666666,0.0,0.0,0.0,0.2,35.22030249,-89.91009957,35.22030249,-89.91009957,1.0,0.0,0.0,1.0
"350 S LOWE AVE,COOKEVILLE,TN,38501-3567",1.5,0.0,0.5,0.25,0.25,0.0,36.15506005,-85.49940908,36.15506005,-85.49940908,1.0,0.0,0.0,1.0
"355A HANCOCK ST,GALLATIN,TN,37066-3690",0.14285714285714285,0.0,0.0,0.0,0.6285714285714286,0.30952380952380953,36.37308804,-86.46166351,36.37308804,-86.46166351,1.0,0.0,0.0,1.0
"3601 THE VANDERBILT CLINIC,NASHVILLE,TN,37232-0001",0.0,0.5333333333333333,0.0,0.0,0.25,0.5,36.139812,-86.80054399,36.139812,-86.80054399,1.0,0.0,0.0,1.0
"382 TENNESSEE AVE N,PARSONS,TN,38363-2024",1.6666666666666663,0.8333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,35.65531729999999,-88.12711624,35.65531729999999,-88.12711624,1.0,0.0,0.0,1.0
"390 RAILROAD ST STE D,BOLIVAR,TN,38008-2661",1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,35.25367244,-88.99486846,35.25367244,-88.99486846,1.0,0.0,0.0,1.0
"3942 CLARKSVILLE PIKE,NASHVILLE,TN,37218-1910",0.25,0.0,0.0,0.25,0.0,0.0,36.21081094,-86.83893447,36.21081094,-86.83893447,1.0,0.0,0.0,1.0
"401 MARTIN LUTHER KING JR BLVD,BRISTOL,TN,37620-3588",2.0,2.0,0.0,0.0,0.0,0.0,36.59011062,-82.18201686,36.59011062,-82.18201686,1.0,0.0,0.0,1.0
"403 E G ST,ELIZABETHTON,TN,37643-3223",0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,36.3459167,-82.2198181,36.3459167,-82.2198181,1.0,0.0,0.0,1.0
"410 N PARRISH PL STE 1000,HENDERSONVILLE,TN,37075-1003",0.0,0.0,1.0,1.0,0.0,0.0,36.2924317,-86.61682859,36.2924317,-86.61682859,1.0,0.0,0.0,1.0
"444 CLINCHFIELD ST,KINGSPORT,TN,37660-3858",0.0,0.5,0.0,0.0,1.3333333333333333,0.0,36.55307771,-82.56385043,36.55307771,-82.56385043,1.0,0.0,0.0,1.0
"451 MURFREESBORO PIKE BLDG 1,NASHVILLE,TN,37210-2842",0.5,0.0,0.0,0.0,0.25,0.5,36.14292341,-86.74475226,36.14292341,-86.74475226,1.0,0.0,0.0,1.0
"451 MURFREESBORO PIKE,NASHVILLE,TN,37210-2842",0.0,1.5,0.5,0.0,0.0,0.0,36.14291344,-86.7447422,36.14291344,-86.7447422,1.0,0.0,0.0,1.0
"4515 HARDING PIKE STE 114,NASHVILLE,TN,37205-2118",0.0,0.0,1.0,1.0,0.0,0.0,36.12425827,-86.84856473,36.12425827,-86.84856473,1.0,0.0,0.0,1.0
"460 INDUSTRIAL LN,ONEIDA,TN,37841-6294",1.0,0.5,0.0,0.0,0.0,0.0,36.49929994,-84.52288493,36.49929994,-84.52288493,1.0,0.0,0.0,1.0
"4741 N BROADWAY ST STE C,KNOXVILLE,TN,37918-1793",0.0,0.0,0.0,0.0,1.0,1.0,36.02432437,-83.92644303,36.02432437,-83.92644303,1.0,0.0,0.0,1.0
"495 DUNLOP LN STE 112,CLARKSVILLE,TN,37040-5296",0.0,1.8333333333333333,0.0,0.7,0.125,0.4166666666666666,36.58093212,-87.27857395,36.58093212,-87.27857395,1.0,0.0,0.0,1.0
"4972 HIGHWAY 58 STE 114,CHATTANOOGA,TN,37416-1868",1.0,0.0,0.0,0.0,0.0,0.16666666666666666,35.09386145,-85.17877747,35.09386145,-85.17877747,1.0,0.0,0.0,1.0
"500 LENTZ DR STE 40,MADISON,TN,37115-5135",0.0,0.5,0.5,1.0,0.0,0.0,36.24801114,-86.73790896,36.24801114,-86.73790896,1.0,0.0,0.0,1.0
"5003 CROSSINGS CIR STE 100,MT JULIET,TN,37122-8570",0.25,1.0,0.0,0.25,0.0,0.0,36.16669991,-86.51615889,36.16669991,-86.51615889,1.0,0.0,0.0,1.0
"508 PRINCETON RD STE 204,JOHNSON CITY,TN,37601-2063",0.0,0.5,0.0,0.0,1.6666666666666663,0.0,36.35430893,-82.36884778,36.35430893,-82.36884778,1.0,0.0,0.0,1.0
"510 LIVINGSTON RD,CROSSVILLE,TN,38555-4019",1.0,1.0,0.0,0.0,1.0,0.16666666666666666,35.95763207,-85.03530488,35.95763207,-85.03530488,1.0,0.0,0.0,1.0
"510 S JEFFERSON AVE,COOKEVILLE,TN,38501-4010",0.5,0.09090909090909093,1.0,0.7,0.125,0.6666666666666666,36.15225335,-85.50061948,36.15225335,-85.50061948,1.0,0.0,0.0,1.0
"5124 STAGE RD STE C2,MEMPHIS,TN,38134-3164",1.3333333333333333,0.0,0.0,1.0,0.0,0.0,35.20689744,-89.89271899,35.20689744,-89.89271899,1.0,0.0,0.0,1.0
"520 HIGHWAY 76 STE 9,WHITE HOUSE,TN,37188-8212",0.0,0.5909090909090909,0.0,1.2,0.125,0.4166666666666666,36.46907622,-86.66812652,36.46907622,-86.66812652,1.0,0.0,0.0,1.0
"5245 HICKORY HOLLOW PKWY,ANTIOCH,TN,37013-3003",1.0,1.0,0.0,0.0,0.0,0.0,36.04836713,-86.65770869,36.04836713,-86.65770869,1.0,0.0,0.0,1.0
"5366 MENDENHALL MALL,MEMPHIS,TN,38115-4505",1.2,0.9666666666666666,0.0,0.0,0.0,0.0,35.05270297,-89.88407035,35.05270297,-89.88407035,1.0,0.0,0.0,1.0
"5520 HIGH ST,OOLTEWAH,TN,37363-8131",0.5,0.5,0.0,0.0,0.0,0.0,35.07082099,-85.05974355,35.07082099,-85.05974355,1.0,0.0,0.0,1.0
"613 WATAUGA ST,KINGSPORT,TN,37660",1.0,0.5,0.0,0.0,0.0,0.0,36.54898148,-82.55520436,36.54898148,-82.55520436,1.0,0.0,0.0,1.0
"625 MORRISON SPRINGS RD,CHATTANOOGA,TN,37415-3401",4.0,1.0,0.0,0.0,0.5833333333333333,0.0,35.12451494,-85.30144429,35.12451494,-85.30144429,1.0,0.0,0.0,1.0
"635 N MAIN ST STE B,SHELBYVILLE,TN,37160-3257",0.0,0.0,0.0,0.0,1.0,0.25,35.48873554,-86.45913604,35.48873554,-86.45913604,1.0,0.0,0.0,1.0
"639 LAFAYETTE ST,NASHVILLE,TN,37203-4226",0.2,0.6000000000000001,0.0,0.0,0.0,0.0,36.15365675,-86.77666204,36.15365675,-86.77666204,1.0,0.0,0.0,1.0
"6509 HIGHWAY 41A STE A,PLEASANT VIEW,TN,37146-7170",0.0,0.0,0.0,0.5,0.25,0.5,36.39964489,-87.03072649,36.39964489,-87.03072649,1.0,0.0,0.0,1.0
"700 S ILLINOIS AVE BLDG A # 104,OAK RIDGE,TN,37830-7900",0.0,0.3333333333333333,0.0,0.0,0.5095238095238095,0.0,36.00157693,-84.24175673,36.00157693,-84.24175673,1.0,0.0,0.0,1.0
"7003 SHALLOWFORD RD STE 202,CHATTANOOGA,TN,37421-6722",1.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,35.04399038,-85.15989098,35.04399038,-85.15989098,1.0,0.0,0.0,1.0
"705 GATE LN STE 101,KNOXVILLE,TN,37909-3519",1.0,0.8333333333333333,0.0,0.6666666666666666,0.0,0.0,35.93842559,-84.01676251,35.93842559,-84.01676251,1.0,0.0,0.0,1.0
"710 N MAIN ST STE C,CLINTON,TN,37716-3143",2.0,1.0,0.0,0.0,0.0,0.0,36.1124361,-84.13183129,36.1124361,-84.13183129,1.0,0.0,0.0,1.0
"712 W WALNUT ST,JOHNSON CITY,TN,37604-6524",1.0,2.0,0.0,0.0,0.0,0.0,36.30933287,-82.35996162,36.30933287,-82.35996162,1.0,0.0,0.0,1.0
"7146 NOLENSVILLE RD STE 101,NOLENSVILLE,TN,37135-9615",0.0,0.0,0.0,1.0,0.5,1.0,35.97086482,-86.67830079,35.97086482,-86.67830079,1.0,0.0,0.0,1.0
"715 MORTON ST,PARIS,TN,38242-4296",0.0,1.0,0.0,0.0,1.0,0.0,36.30288006,-88.31430689,36.30288006,-88.31430689,1.0,0.0,0.0,1.0
"715 W MAIN ST,MOUNTAIN CITY,TN,37683-1217",1.0,0.14285714285714285,0.0,0.0,0.0,0.0,36.47676057,-81.81282619,36.47676057,-81.81282619,1.0,0.0,0.0,1.0
"730 E 11TH ST,CHATTANOOGA,TN,37403-3103",1.0,0.5,0.0,0.0,0.0,0.0,35.04016791,-85.29976431,35.04016791,-85.29976431,1.0,0.0,0.0,1.0
"7730 WOLF RIVER BLVD STE 104,GERMANTOWN,TN,38138-1737",0.5,0.3333333333333333,0.0,0.0,0.0,0.0,35.11356916,-89.80528909,35.11356916,-89.80528909,1.0,0.0,0.0,1.0
