IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"1112 MEDICAL PARK CT,SEVIERVILLE,TN,37862-6933",0.0,,0.0,,0.30952380952380953,,35.8487678,-83.53531954,,,1.0,0.0,,
"1124 NEW HIGHWAY 52 E,WESTMORELAND,TN,37186-5032",0.5,,0.0,,0.0,,36.55343824,-86.23945007,,,1.0,0.0,,
"113 KENNEDY DR,MARTIN,TN,38237-3344",1.0,,0.0,,0.0,,36.33552546,-88.86761041,,,1.0,0.0,,
"1132 W MADISON AVE,ATHENS,TN,37303-4105",1.0,,0.0,,0.0,,35.44097092,-84.60908949,,,1.0,0.0,,
"1154 S BELLEVUE BLVD,MEMPHIS,TN,38106-3428",1.0,,0.0,,0.0,,35.11485,-90.02161457,,,1.0,0.0,,
"117 W SEVIER AVE STE 220,KINGSPORT,TN,37660-3770",0.0,,0.0,,0.3333333333333333,,36.55205672,-82.55515157,,,1.0,0.0,,
"1195 E SPRING ST,COOKEVILLE,TN,38501-3652",0.0,,0.0,,0.5,,36.15424729,-85.47900507,,,1.0,0.0,,
"120 CAPITAL DR STE 101,KNOXVILLE,TN,37922-3475",0.0,,1.0,,0.0,,35.90298077,-84.11255288,,,1.0,0.0,,
"120 HOSPITAL DR,CARTHAGE,TN,37030-1017",1.0,,0.0,,0.0,,36.26294419,-85.94996211,,,1.0,0.0,,
"120 W JACKSON ST,COOKEVILLE,TN,38501-3918",2.0,,0.0,,0.0,,36.15415557,-85.50991497,,,1.0,0.0,,
"1200 DODSON AVE,CHATTANOOGA,TN,37406-3214",1.0,,0.0,,0.0,,35.05041429,-85.26201541,,,1.0,0.0,,
"121 PARLIAMENT DR,MARYVILLE,TN,37804-6210",1.0,,1.0,,0.0,,35.75496654,-83.93990327,,,1.0,0.0,,
"124 DAVY CROCKETT MALL,TRENTON,TN,38382-2934",0.0,,0.0,,0.3333333333333333,,35.96759869,-88.93187477,,,1.0,0.0,,
"125 ENON SPRINGS RD E,SMYRNA,TN,37167-3009",1.0,,0.0,,0.0,,35.9750164,-86.50993893,,,1.0,0.0,,
"1254 NASHVILLE HWY,LEWISBURG,TN,37091-2222",1.0,,0.0,,0.0,,35.46484797,-86.77700656,,,1.0,0.0,,
"1300 HATCHER LN STE 6,COLUMBIA,TN,38401-3554",1.0,,0.0,,0.0,,35.60349760000001,-87.05815545,,,1.0,0.0,,
"1301 PEACHERS MILL RD,CLARKSVILLE,TN,37042-4610",2.0,,0.0,,0.0,,36.58725934,-87.39076929,,,1.0,0.0,,
"1301 SUNSET DR STE 6,JOHNSON CITY,TN,37604-7906",2.0,,0.0,,0.0,,36.32924371,-82.39169566,,,1.0,0.0,,
"131 INDIAN LAKE BLVD STE 202,HENDERSONVILLE,TN,37075-6207",0.0,,0.0,,0.5,,36.3111722,-86.6066913,,,1.0,0.0,,
"1314 W MAIN ST,LEBANON,TN,37087-3210",0.0,,0.0,,0.3333333333333333,,36.21398350000001,-86.32379257,,,1.0,0.0,,
"13181 OLD NASHVILLE HWY STE 110,SMYRNA,TN,37167-4033",1.0,,0.0,,0.0,,35.97486022,-86.53664229,,,1.0,0.0,,
"1320 PLEASANT VALLEY AVE,UNION CITY,TN,38261-5958",0.0,,0.0,,1.0,,36.41248729,-89.04014682,,,1.0,0.0,,
"1324 TROTWOOD AVE STE 1,COLUMBIA,TN,38401-4750",0.0,,0.0,,1.5,,35.60029841,-87.07270778,,,1.0,0.0,,
"1338 TUSCULUM BLVD,GREENEVILLE,TN,37745-4218",1.0,,0.0,,0.0,,36.17261323,-82.79654375,,,1.0,0.0,,
"1349 MCARTHUR ST,MANCHESTER,TN,37355-2425",0.0,,0.0,,1.0,,35.45956663,-86.09035595,,,1.0,0.0,,
"135 WALKER ST,SPARTA,TN,38583",0.5,,0.0,,0.0,,35.92808751,-85.45868052,,,1.0,0.0,,
"1350 MACKEY BRANCH DR STE 110,CHATTANOOGA,TN,37421-3483",0.0,,0.0,,3.0,,35.01359775,-85.15570787,,,1.0,0.0,,
"1370 GATEWAY BLVD STE 220,MURFREESBORO,TN,37129-2591",0.0,,0.0,,1.0,,35.85703884,-86.42375616,,,1.0,0.0,,
"138 E DIVISION RD,OAK RIDGE,TN,37830-6906",1.0,,0.0,,0.0,,36.02144895,-84.24253377,,,1.0,0.0,,
"14 MAIN ST E STE A,GORDONSVILLE,TN,38563-2054",1.0,,0.0,,0.0,,36.17316851,-85.94461916,,,1.0,0.0,,
"140 DAMERON AVE,KNOXVILLE,TN,37917-6413",3.333333333333333,,0.0,,0.0,,35.97819987,-83.92809967,,,1.0,0.0,,
"1401 SPARTA ST,MCMINNVILLE,TN,37110-1301",0.25,,0.0,,0.0,,35.69465755,-85.74897771,,,1.0,0.0,,
"1424 W BADDOUR PKWY STE A,LEBANON,TN,37087-2685",0.0,,0.0,,0.5,,36.21946787,-86.32935857,,,1.0,0.0,,
"1440 E SHELBY DR STE 2,MEMPHIS,TN,38116-7253",1.0,,0.0,,0.0,,35.02099251,-90.0164413,,,1.0,0.0,,
"14710 HIGHWAY 194,OAKLAND,TN,38060-4134",0.3333333333333333,,0.0,,0.0,,35.227575,-89.51514634,,,1.0,0.0,,
"1480 FLORENCE RD,SAVANNAH,TN,38372-5205",1.0,,0.0,,0.0,,35.203086,-88.23930564,,,1.0,0.0,,
"150 STUART XING NE,CLEVELAND,TN,37312-4065",1.5,,1.0,,0.0,,35.20168951,-84.84190149,,,1.0,0.0,,
"1503 S MAIN ST,CROSSVILLE,TN,38555-5967",0.5,,0.0,,0.0,,35.93046515,-85.01066417,,,1.0,0.0,,
"1505 E LAMAR ALEXANDER PKWY,MARYVILLE,TN,37804-5131",0.0,,0.0,,0.5095238095238095,,35.75518248,-83.95180369,,,1.0,0.0,,
"1510 WOODLAWN AVE,DYERSBURG,TN,38024-3146",0.0,,0.5,,0.0,,36.04706122,-89.37853701,,,1.0,0.0,,
"1520 CHERRY CREEK CV,HENDERSON,TN,38340-1578",2.0,,0.0,,0.0,,35.46005344,-88.67334905,,,1.0,0.0,,
"1535 W NORTHFIELD BLVD STE 10,MURFREESBORO,TN,37129-1474",1.0,,0.0,,0.0,,35.87171946,-86.41194003,,,1.0,0.0,,
"155 MAIN ST,DAYTON,TN,37321-1326",1.0,,0.0,,0.0,,35.49098713,-85.01101564,,,1.0,0.0,,
"161 CAPITAL DR STE 102,KNOXVILLE,TN,37922-3454",0.0,,0.0,,0.3428571428571429,,35.90225035,-84.11255211,,,1.0,0.0,,
"1620 BUSINESS AVE,LAWRENCEBURG,TN,38464-2398",1.0,,0.0,,0.0,,35.25870473,-87.32165977,,,1.0,0.0,,
"1623 THE VANDERBILT CLINIC,NASHVILLE,TN,37232-0001",0.0,,0.0,,0.25,,36.139812,-86.80054399,,,1.0,0.0,,
"163 BEECH ST,HARROGATE,TN,37752-8208",1.0,,0.0,,0.0,,36.58160946,-83.65431492,,,1.0,0.0,,
"165 MOUSE CREEK RD NW,CLEVELAND,TN,37312-3818",1.0,,0.0,,0.0,,35.19830074,-84.85135143,,,1.0,0.0,,
"1700 WEST AVE STE 102,CROSSVILLE,TN,38555-6022",0.0,,0.0,,0.5,,35.96378619,-85.04346495,,,1.0,0.0,,
"1706 WEDGEWOOD DR,COLUMBIA,TN,38401-3527",0.0,,2.0,,0.5,,35.60479293,-87.06002546,,,1.0,0.0,,
"1707 STATE ST,NASHVILLE,TN,37203-2929",0.0,,0.0,,0.3333333333333333,,36.15644655,-86.79720769,,,1.0,0.0,,
"1710 NASHVILLE PIKE,GALLATIN,TN,37066-3154",0.0,,0.0,,0.3333333333333333,,36.35351543,-86.50750153,,,1.0,0.0,,
"1713 KIRBY PKWY,MEMPHIS,TN,38120-8329",0.0,,0.0,,1.0,,35.10200583,-89.840007,,,1.0,0.0,,
"1715 WILMA RUDOLPH BLVD STE A,CLARKSVILLE,TN,37040-6862",0.5,,0.0,,0.0,,36.55142049,-87.32791226,,,1.0,0.0,,
"172 W MAIN ST,COOKEVILLE,TN,38506-5337",1.0,,0.0,,0.0,,36.19340069,-85.45086033,,,1.0,0.0,,
"1724 HAMILL RD STE 202,HIXSON,TN,37343-5098",0.0,,0.0,,1.0,,35.11984037,-85.24510091,,,1.0,0.0,,
"1725 MEDICAL CENTER PKWY STE 100,MURFREESBORO,TN,37129-2248",0.5,,0.0,,0.5,,35.85787189,-86.42364659,,,1.0,0.0,,
"17395 US HIGHWAY 64,SOMERVILLE,TN,38068-6162",1.5,,0.0,,0.0,,35.24124884,-89.33834288,,,1.0,0.0,,
"1754 MADISON ST STE 4,CLARKSVILLE,TN,37043-2924",1.0,,0.0,,0.0,,36.51418276,-87.31630605,,,1.0,0.0,,
"1800 HIGHWAY 51 S,RIPLEY,TN,38063-5598",1.0,,0.0,,0.0,,35.73006864,-89.56044847,,,1.0,0.0,,
"1800 WEST END AVE STE 102,NASHVILLE,TN,37203-2506",1.0,,0.0,,0.0,,36.1528416,-86.79636396,,,1.0,0.0,,
"1824 RAY MORRISON DR,CENTERVILLE,TN,37033-3000",1.0,,0.0,,0.0,,35.83364632,-87.43727581,,,1.0,0.0,,
"183 TILLMAN ST,MEMPHIS,TN,38111-2721",1.0,,0.0,,0.0,,35.13701252,-89.96182096,,,1.0,0.0,,
"1877 FORT CAMPBELL BLVD,CLARKSVILLE,TN,37042-5109",2.0,,0.0,,0.0,,36.58739055,-87.41325326,,,1.0,0.0,,
"190 MURRAY GUARD DR,JACKSON,TN,38305-3609",0.0,,0.0,,4.0,,35.6950953,-88.85244673,,,1.0,0.0,,
"1950 US HIGHWAY 51 BYP N STE A,DYERSBURG,TN,38024-1897",0.0,,0.0,,0.5,,36.0528941,-89.40351684,,,1.0,0.0,,
"20 W MAIN ST,SAVANNAH,TN,38372-2334",0.0,,2.0,,0.0,,35.22544225,-88.252548,,,1.0,0.0,,
"200 GLEAVES ST STE C,MADISON,TN,37115-2179",0.3333333333333333,,0.0,,0.0,,36.29601956,-86.70405897,,,1.0,0.0,,
"201 S HIGH ST,SWEETWATER,TN,37874-2406",1.0,,0.0,,0.0,,35.59936742,-84.46545136,,,1.0,0.0,,
"205 W HIGH ST STE 104,LEBANON,TN,37087-2300",1.0,,0.0,,0.0,,36.21267038,-86.29244963,,,1.0,0.0,,
"2055 WALL ST,SPRING HILL,TN,37174-4209",0.0,,1.0,,0.0,,35.77177411,-86.91601069,,,1.0,0.0,,
"2057 WILMA RUDOLPH BLVD,CLARKSVILLE,TN,37040-6621",1.0,,0.0,,0.0,,36.56077371,-87.31536528,,,1.0,0.0,,
"206 MURRAY GUARD DR,JACKSON,TN,38305-3776",0.0,,2.0,,0.0,,35.69563628,-88.85247881,,,1.0,0.0,,
"2066 US HIGHWAY 45 BYP S,TRENTON,TN,38382-3507",3.0,,0.0,,0.0,,35.96330334,-88.93203172,,,1.0,0.0,,
"207 23RD AVE N,NASHVILLE,TN,37203-1501",0.0,,0.0,,0.3333333333333333,,36.15138121,-86.80651536,,,1.0,0.0,,
"207 KINGS CT,ALCOA,TN,37701-1939",1.0,,0.0,,0.0,,35.78138732,-83.98668642,,,1.0,0.0,,
"208 N WASHINGTON ST,TULLAHOMA,TN,37388-3649",2.0,,0.0,,0.0,,35.36523442,-86.20923985,,,1.0,0.0,,
"2088 LOWES DR STE CD,CLARKSVILLE,TN,37040-1642",1.0,,0.0,,0.0,,36.57939338,-87.31449818,,,1.0,0.0,,
"209 OIL WELL RD,JACKSON,TN,38305-7924",0.0,,0.0,,1.0,,35.69037562,-88.85206785,,,1.0,0.0,,
"210 CEDAR FORK RD,TAZEWELL,TN,37879-3201",1.0,,0.0,,0.0,,36.46059219,-83.56387095,,,1.0,0.0,,
"2122 N JACKSON ST,TULLAHOMA,TN,37388-2208",1.0,,0.0,,0.0,,35.39305847,-86.24124398,,,1.0,0.0,,
"2190 CHAMBLISS AVE NW,CLEVELAND,TN,37311-3839",1.0,,0.0,,0.0,,35.174398100000005,-84.86967503,,,1.0,0.0,,
"2205 CLINTON HWY,POWELL,TN,37849-7606",0.0,,0.0,,1.0,,36.04359263,-84.11178507,,,1.0,0.0,,
"2222 CHAMBLISS AVE NW,CLEVELAND,TN,37311-3895",0.0,,0.0,,2.0,,35.174912799999994,-84.86942214,,,1.0,0.0,,
"2253 CHAMBLISS AVE NW STE 403,CLEVELAND,TN,37311-3861",0.0,,0.0,,0.30952380952380953,,35.17514433,-84.86938071,,,1.0,0.0,,
"2285 RUDOLPHTOWN RD STE 200,CLARKSVILLE,TN,37043-2226",0.5,,0.0,,0.5,,36.52356681,-87.27738949,,,1.0,0.0,,
"2287 RALEIGH CT STE C,CLARKSVILLE,TN,37043-2063",0.0,,0.0,,1.0,,36.57226947,-87.29706771,,,1.0,0.0,,
"23 GARROTT DR,MEDINA,TN,38355-9639",1.0,,0.0,,0.0,,35.79372461,-88.78983805,,,1.0,0.0,,
"230 DOVER RD STE C,CLARKSVILLE,TN,37042-4183",1.0,,0.0,,0.0,,36.55053755,-87.39981205,,,1.0,0.0,,
"2305 RUDOLPHTOWN RD,CLARKSVILLE,TN,37043-2228",1.0,,0.0,,0.0,,36.52152908,-87.27666432,,,1.0,0.0,,
"2306 KNOB CREEK RD STE 108,JOHNSON CITY,TN,37604-2366",1.0,,0.0,,0.0,,36.33837903,-82.3942218,,,1.0,0.0,,
"2309 RUDOLPHTOWN RD,CLARKSVILLE,TN,37043-2228",0.0,,0.0,,0.8333333333333333,,36.52146625,-87.27634502,,,1.0,0.0,,
"231 W OLD HICKORY BLVD STE A,MADISON,TN,37115-3664",2.0,,0.0,,0.0,,36.26327763,-86.71429678,,,1.0,0.0,,
"2333 KNOB CREEK RD STE 12,JOHNSON CITY,TN,37604-2007",0.6666666666666666,,0.8333333333333333,,0.0,,36.33854259,-82.39696587,,,1.0,0.0,,
"234 E GAINES ST,LAWRENCEBURG,TN,38464-3343",1.0,,0.0,,0.0,,35.24110654,-87.33167316,,,1.0,0.0,,
"2390 LAMAR AVE,MEMPHIS,TN,38114-3711",1.0,,0.0,,0.0,,35.10359274,-89.98285008,,,1.0,0.0,,
"24 E 7TH ST,JASPER,TN,37347-3301",1.0,,0.0,,0.0,,35.08022539,-85.62373827,,,1.0,0.0,,
"247 SILVER LAKE RD,CHURCH HILL,TN,37642-3516",1.3333333333333333,,0.0,,0.0,,36.52407866,-82.68717579,,,1.0,0.0,,
"248 N PETERS RD STE 1,KNOXVILLE,TN,37923-4925",1.0,,0.0,,1.0,,35.91575513,-84.08705764,,,1.0,0.0,,
"2485 FORT CAMPBELL BLVD STE 101,CLARKSVILLE,TN,37042-7789",2.0,,0.0,,0.0,,36.61374417,-87.43046616,,,1.0,0.0,,
"2485 FORT CAMPBELL BLVD STE 105,CLARKSVILLE,TN,37042-7788",0.0,,0.0,,0.8333333333333333,,36.61374417,-87.43046616,,,1.0,0.0,,
"25 OLD SOUTH RD STE 120,COUNCE,TN,38326-4211",1.5,,0.0,,0.0,,35.03702231,-88.22397332,,,1.0,0.0,,
"2618 MERCHANTS WALK,MURFREESBORO,TN,37128-2863",1.0,,0.0,,0.0,,35.7995536,-86.40033494,,,1.0,0.0,,
"2625 APPLING RD,MEMPHIS,TN,38133-5001",1.0,,0.0,,0.0,,35.19705569,-89.81492361,,,1.0,0.0,,
"2701 BLOOMINGDALE RD,KINGSPORT,TN,37660-1854",1.0,,0.0,,0.0,,36.58068041,-82.49862547,,,1.0,0.0,,
"2707 JACKSBORO PIKE STE 4,JACKSBORO,TN,37757-2752",1.0,,0.0,,0.0,,36.33567602,-84.17459397,,,1.0,0.0,,
"2735 HIGHWAY 64 STE 205,EADS,TN,38028-3334",1.0,,0.0,,0.0,,35.22393334,-89.59428418,,,1.0,0.0,,
"2829 LAMAR AVE,MEMPHIS,TN,38114-5016",1.0,,0.0,,0.0,,35.09292579,-89.96830432,,,1.0,0.0,,
"2845 N HOUSTON LEVEE RD STE 101,CORDOVA,TN,38016-0179",1.0,,0.0,,0.0,,35.20287713,-89.73206903,,,1.0,0.0,,
"2900 KIRBY RD STE 12,MEMPHIS,TN,38119-8207",1.0,,0.0,,0.0,,35.06936502,-89.84285227,,,1.0,0.0,,
"2931 ESSARY DR,KNOXVILLE,TN,37918-2404",0.6666666666666666,,0.3333333333333333,,0.0,,36.03549192,-83.92858589,,,1.0,0.0,,
"2946 WINFIELD DUNN PKWY STE 301,KODAK,TN,37764-4319",2.0,,0.0,,0.0,,35.96285497,-83.59468198,,,1.0,0.0,,
"3005 W ANDREW JOHNSON HWY,MORRISTOWN,TN,37814-3614",1.0,,1.0,,0.0,,36.20042113,-83.33734306,,,1.0,0.0,,
"301 W MAIN ST,WOODBURY,TN,37190",0.25,,0.0,,0.0,,35.82771863,-86.07160632,,,1.0,0.0,,
"301 WOLVERINE TRL STE 203,SMYRNA,TN,37167-5656",0.0,,0.0,,1.0,,35.984195,-86.55571724,,,1.0,0.0,,
"3037 S PERKINS RD,MEMPHIS,TN,38118-3238",1.0,,0.0,,0.0,,35.06592603,-89.90568555,,,1.0,0.0,,
"3038 NOLENSVILLE PIKE,NASHVILLE,TN,37211-2337",0.5,,0.0,,0.0,,36.10489755,-86.74209416,,,1.0,0.0,,
"304 DUNLAP ST,PARIS,TN,38242-2501",1.0,,0.0,,0.0,,36.29982552,-88.32339809999998,,,1.0,0.0,,
"305 COSBY HWY,NEWPORT,TN,37821-2914",1.0,,0.0,,0.0,,35.96379314,-83.19430011,,,1.0,0.0,,
"3067 BRICK CHURCH PIKE,NASHVILLE,TN,37207-3214",2.0,,0.0,,0.0,,36.23244411,-86.78144416,,,1.0,0.0,,
"3068 COVINGTON PIKE STE 2,MEMPHIS,TN,38128-5001",0.5,,0.0,,0.0,,35.20907135,-89.89453844,,,1.0,0.0,,
"307 REED ST,PORTLAND,TN,37148-1708",0.5,,0.0,,0.0,,36.58562336,-86.51841251,,,1.0,0.0,,
"308 E 1ST ST,COOKEVILLE,TN,38501-3319",0.0,,0.0,,1.0,,36.16486439,-85.49968026,,,1.0,0.0,,
"308 E LINCOLN ST,TULLAHOMA,TN,37388-3750",0.0,,2.5,,0.0,,35.36490454,-86.2058751,,,1.0,0.0,,
"3102 BUSINESS PARK CIR,GOODLETTSVILLE,TN,37072-3673",0.0,,1.0,,0.0,,36.33056454,-86.70432815,,,1.0,0.0,,
"311 SPRING ST,DOVER,TN,37058-3227",1.0,,0.0,,0.0,,36.48786263,-87.83849692,,,1.0,0.0,,
"314 NORTHCREST DR STE 314,SPRINGFIELD,TN,37172-3963",0.0,,0.0,,0.3333333333333333,,36.48002705,-86.88740205,,,1.0,0.0,,
"317 S 2ND ST,PULASKI,TN,38478-3842",1.0,,0.0,,0.0,,35.19684662,-87.03284436,,,1.0,0.0,,
"320 E COLLEGE ST,DICKSON,TN,37055-1886",0.0,,0.0,,1.0,,36.07377226,-87.38375887,,,1.0,0.0,,
"320 NEW SHACKLE ISLAND RD STE B1,HENDERSONVILLE,TN,37075-2312",0.0,,0.5,,0.0,,36.32464948,-86.61989992,,,1.0,0.0,,
"3228 TAZEWELL PIKE,KNOXVILLE,TN,37918-2529",0.0,,0.0,,0.5095238095238095,,36.02917758,-83.92023724,,,1.0,0.0,,
"324 NORTHCREST DR,SPRINGFIELD,TN,37172-3963",0.0,,0.0,,0.3333333333333333,,36.47978943,-86.88689690000002,,,1.0,0.0,,
"325 RURAL HILL RD STE 4,NASHVILLE,TN,37217-3800",1.0,,0.0,,0.0,,36.07505813,-86.63772894,,,1.0,0.0,,
"33 STONEBRIDGE BLVD,JACKSON,TN,38305-2042",0.0,,2.0,,0.0,,35.673678,-88.85389534,,,1.0,0.0,,
"33 W 3RD ST,COOKEVILLE,TN,38501-2513",1.0,,0.0,,0.0,,36.1673054,-85.50686838,,,1.0,0.0,,
"330 WALLACE RD STE 106,NASHVILLE,TN,37211-4981",2.0,,0.0,,0.0,,36.07954035,-86.71707509,,,1.0,0.0,,
"332 6TH ST,BRISTOL,TN,37620-2201",1.0,,0.0,,0.0,,36.59090378,-82.18351824,,,1.0,0.0,,
"3328 JENKINS RD STE 400,CHATTANOOGA,TN,37421-1562",1.0,,0.0,,0.0,,35.04694969,-85.12798254,,,1.0,0.0,,
"335 S HARTMANN DR,LEBANON,TN,37087-4779",1.0,,0.0,,0.0,,36.2077652,-86.32319053,,,1.0,0.0,,
"335 W MAIN ST STE J,GALLATIN,TN,37066-3240",1.0,,0.0,,0.0,,36.38584413,-86.45362888,,,1.0,0.0,,
"3475 BRAINERD RD,CHATTANOOGA,TN,37411-3542",0.0,,0.0,,0.5,,35.02579631,-85.24899640000002,,,1.0,0.0,,
"350 BLOUNTVILLE HWY STE 202,BRISTOL,TN,37620-1671",1.6666666666666663,,0.8333333333333333,,0.0,,36.59089656,-82.22192907,,,1.0,0.0,,
"3500 RINGGOLD RD,CHATTANOOGA,TN,37412-1271",1.0,,0.0,,0.0,,35.00494725,-85.26094709,,,1.0,0.0,,
"3515 CENTRAL PIKE STE 204,HERMITAGE,TN,37076-2029",1.0,,0.0,,0.0,,36.18608294,-86.62942726,,,1.0,0.0,,
"355 HANCOCK ST,GALLATIN,TN,37066-3690",0.0,,0.0,,0.14285714285714285,,36.37320117,-86.46151925,,,1.0,0.0,,
"3594 COVINGTON PIKE,MEMPHIS,TN,38128-3926",2.0,,0.0,,0.0,,35.22381857,-89.89410938,,,1.0,0.0,,
"3719 RIVERDALE RD,MEMPHIS,TN,38115-5322",1.0,,0.0,,0.0,,35.046828999999995,-89.83043075,,,1.0,0.0,,
"3725 RIVERDALE RD STE 3,MEMPHIS,TN,38115-5332",1.0,,0.0,,0.0,,35.04690809,-89.83038395,,,1.0,0.0,,
"3754 NOLENSVILLE PIKE,NASHVILLE,TN,37211-3323",0.5,,0.0,,0.0,,36.09000721,-86.73354151,,,1.0,0.0,,
"3770 OCOEE PL NW STE 101,CLEVELAND,TN,37312-6015",1.0,,0.0,,0.0,,35.19142247,-84.85507741,,,1.0,0.0,,
"3817 BEDFORD AVE STE 210,NASHVILLE,TN,37215-2545",0.0,,0.0,,0.5,,36.10820367,-86.82041898,,,1.0,0.0,,
"3915 CLARKSVILLE PIKE STE B,NASHVILLE,TN,37218-1961",0.5,,0.0,,0.0,,36.20938444,-86.83939538,,,1.0,0.0,,
"393 COUNTY ROAD 554,ATHENS,TN,37303-6420",1.0,,0.0,,0.0,,35.39543519,-84.56798732,,,1.0,0.0,,
"407 S MOUNTAIN ST,SMITHVILLE,TN,37166-1605",1.0,,0.0,,0.0,,35.95868438,-85.81662453,,,1.0,0.0,,
"4085 MALLORY LN STE 200,FRANKLIN,TN,37067-8291",0.0,,0.0,,0.3333333333333333,,35.93575595,-86.82430688,,,1.0,0.0,,
"412 ELYSIAN FIELDS RD STE B,NASHVILLE,TN,37211-4211",0.0,,0.0,,1.0,,36.086284,-86.73133711,,,1.0,0.0,,
"416 W OLD HICKORY BLVD,MADISON,TN,37115-3653",1.0,,0.0,,0.0,,36.26392224,-86.71968227,,,1.0,0.0,,
"4219 HILLSBORO PIKE STE 102,NASHVILLE,TN,37215-3309",0.0,,0.0,,0.5,,36.10006563,-86.81986633,,,1.0,0.0,,
"4233 HIGHWAY 411,MADISONVILLE,TN,37354-1571",1.0,,0.0,,0.0,,35.52552334,-84.3496367,,,1.0,0.0,,
"4250 FARONIA RD,MEMPHIS,TN,38116-6527",1.3333333333333333,,1.0,,0.0,,35.03244574,-90.01972693,,,1.0,0.0,,
"445 HIGHWAY 79,DOVER,TN,37058-6941",1.0,,0.0,,0.0,,36.50944968,-87.82937258,,,1.0,0.0,,
"4466 ELVIS PRESLEY BLVD STE 241,MEMPHIS,TN,38116-7111",1.0,,0.0,,0.0,,35.0264258,-90.02515691,,,1.0,0.0,,
