id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US10001042000,,"Census Tract 420, Kent County, Delaware",73,0,0,0,16,0,0,5,25,26,0,0,254,37,0,24,0,20,20,0,0,33,57,26,37,249,0,0,29,0,19,49,0,0,26,36,43,47,190.5,115.78,188.72,153,648,
1400000US10001042100,,"Census Tract 421, Kent County, Delaware",0,19,0,0,37,28,1,0,6,58,17,0,419,0,92,0,0,69,8,0,1,57,31,75,86,214,0,0,0,0,56,0,2,12,35,9,44,56,192,149.66,179.34,278,799,
1400000US10001042201,,"Census Tract 422.01, Kent County, Delaware",48,44,0,0,45,116,0,0,320,164,67,42,1136,100,69,0,63,60,12,0,62,295,166,134,175,1084,0,74,0,73,49,12,0,138,402,126,66,144,548,589.89,1300.11,628,3066,
1400000US10001042202,,"Census Tract 422.02, Kent County, Delaware",55,129,0,70,22,99,16,38,131,122,81,102,727,60,70,34,77,0,49,0,0,169,73,58,137,913,56,54,35,6,0,160,59,18,112,72,55,286,657,520.04,608.96,719,2505,
1400000US10001042500,,"Census Tract 425, Kent County, Delaware",0,87,22,0,64,0,21,0,80,0,11,0,307,0,141,0,36,0,11,0,23,48,8,40,0,300,0,0,0,10,0,7,19,9,153,0,9,93,328,169.77,241.23,153,892,
1400000US10001042800,,"Census Tract 428, Kent County, Delaware",3,0,59,0,15,0,37,4,4,50,70,137,567,45,9,47,3,68,18,50,0,140,59,23,105,524,8,0,25,0,0,87,51,4,30,60,82,177,240.5,322.08,313.42,594,1470,
1400000US10001042900,,"Census Tract 429, Kent County, Delaware",0,3,32,8,44,13,0,0,58,40,16,31,367,0,44,22,2,27,24,36,0,56,80,60,16,322,0,25,39,0,13,83,36,1,29,18,71,7,217,259.31,256.69,201,934,
1400000US10001043000,,"Census Tract 430, Kent County, Delaware",122,89,0,73,0,153,0,0,124,112,0,166,536,167,99,55,0,0,189,0,0,4,0,0,22,270,0,21,0,141,0,0,0,35,56,17,0,0,767,408.28,281.72,188,1645,
1400000US10001043100,,"Census Tract 431, Kent County, Delaware",29,0,0,17,103,25,2,15,58,0,12,19,130,0,0,0,8,44,3,0,4,26,18,13,14,278,27,4,56,0,35,3,0,11,58,30,35,19,232,178.14,165.86,112,688,
1400000US10001043202,,"Census Tract 432.02, Kent County, Delaware",12,42,9,35,2,27,0,2,77,30,26,17,275,27,0,5,84,39,31,0,2,49,10,11,17,356,9,14,5,66,34,0,2,2,144,13,31,36,345.5,149.4,277.1,138,910,
1400000US10001043300,,"Census Tract 433, Kent County, Delaware",21,0,34,20,0,13,0,0,0,62,0,44,214,16,0,0,51,29,25,0,0,45,10,27,11,239,0,82,23,0,15,16,0,0,51,21,16,15,269,92.32,172.68,113,647,
1400000US10001043400,,"Census Tract 434, Kent County, Delaware",30,59,62,14,6,17,38,0,66,37,0,46,388,38,13,34,11,19,23,0,7,47,61,77,58,274,11,0,13,9,13,15,0,8,14,27,68,96,313,148.59,230.41,345,1037,
1400000US10001990000,,"Census Tract 9900, Kent County, Delaware",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US10003010101,,"Census Tract 101.01, New Castle County, Delaware",40,0,26,10,39,13,0,0,60,31,48,85,409,37,0,43,16,56,10,0,0,16,23,149,59,176,0,0,8,9,63,0,0,0,14,53,0,29,268,117.3,181.7,370,937,
1400000US10003010104,,"Census Tract 101.04, New Castle County, Delaware",0,7,42,0,58,53,0,20,57,30,60,105,215,11,0,38,0,17,14,0,8,61,32,34,0,122,33,6,0,0,11,0,5,0,29,0,38,0,180,167.99,184.01,237,769,
1400000US10003010200,,"Census Tract 102, New Castle County, Delaware",21,0,0,0,0,4,0,11,31,13,38,24,53,0,0,0,0,0,0,0,12,8,13,9,11,168,32,0,0,0,0,12,0,0,33,30,35,26,53,51.24,115.76,143,363,
1400000US10003010300,,"Census Tract 103, New Castle County, Delaware",9,0,0,0,15,51,0,0,62,81,19,61,250,90,0,0,0,0,8,0,0,52,42,58,0,186,25,0,14,0,36,0,0,0,40,0,40,31,163.5,110.68,250.82,209,734,
1400000US10003010400,,"Census Tract 104, New Castle County, Delaware",11,0,0,0,0,0,0,0,68,122,9,156,346,0,7,0,0,15,3,33,12,92,145,11,28,278,0,0,0,0,20,2,16,23,31,136,37,13,35.5,138.97,561.53,254,990,
1400000US10003010502,,"Census Tract 105.02, New Castle County, Delaware",37,0,105,0,0,0,38,0,77,132,44,77,624,107,0,0,0,7,0,3,26,145,227,65,44,387,0,14,6,0,6,0,6,15,115,53,96,76,275.5,151.79,691.71,402,1521,
1400000US10003010702,,"Census Tract 107.02, New Castle County, Delaware",0,0,0,0,0,91,0,0,31,75,45,83,566,0,0,77,93,0,0,0,0,19,258,79,40,707,90,0,309,0,0,0,34,0,82,41,91,60,569,147.44,483.56,398,1598,
1400000US10003010800,,"Census Tract 108, New Castle County, Delaware",0,0,0,0,0,0,0,0,74,48,38,204,276,22,0,0,0,0,0,0,0,40,7,14,193,277,0,0,19,0,0,0,0,0,21,0,36,201,41,22.95,167.05,686,917,
1400000US10003010900,,"Census Tract 109, New Castle County, Delaware",0,0,0,0,0,0,0,0,0,15,10,80,175,0,0,0,0,0,0,0,0,0,29,34,112,243,0,0,0,0,0,0,0,0,17,36,15,175,0,2.89,94.11,426,523,
1400000US10003001100,,"Census Tract 11, New Castle County, Delaware",60,0,0,0,0,0,0,0,0,0,0,119,26,13,0,0,0,0,0,0,0,0,13,0,0,53,26,0,0,0,0,14,0,0,0,13,0,0,99,14,26,119,258,
1400000US10003011000,,"Census Tract 110, New Castle County, Delaware",0,0,0,0,0,0,0,21,0,99,89,10,259,14,0,0,0,0,0,0,10,9,90,74,62,141,25,0,0,0,0,0,0,0,27,9,49,31,39,37.12,227.88,315,619,
1400000US10003011100,,"Census Tract 111, New Castle County, Delaware",0,0,0,0,0,0,0,13,23,2,29,139,146,0,9,3,7,16,2,0,2,26,5,25,51,154,0,10,0,6,0,7,0,1,19,5,56,50,43,44.56,68.44,350,506,
1400000US10003011201,,"Census Tract 112.01, New Castle County, Delaware",0,2,0,0,0,0,0,0,15,38,61,77,137,0,2,0,0,0,0,0,0,18,22,31,64,149,0,4,0,0,0,0,0,0,28,38,22,57,8,10.37,148.63,312,479,
1400000US10003011202,,"Census Tract 112.02, New Castle County, Delaware",0,8,0,0,0,0,0,0,6,40,70,109,239,7,6,0,0,0,0,0,2,31,34,80,79,243,0,18,0,8,0,0,0,5,38,21,33,120,47,19.75,157.25,491,715,
1400000US10003011203,,"Census Tract 112.03, New Castle County, Delaware",0,0,40,0,0,78,0,0,44,20,0,275,389,0,59,0,0,32,81,0,0,71,72,33,41,220,0,0,62,0,0,48,0,0,29,0,0,81,177,247.48,211.52,430,1066,
1400000US10003011204,,"Census Tract 112.04, New Castle County, Delaware",0,0,0,28,6,0,0,0,0,29,38,74,210,0,0,0,13,8,0,0,0,0,43,34,112,287,0,0,0,14,27,0,0,0,13,46,94,93,75.5,22.71,128.79,445,672,
1400000US10003011205,,"Census Tract 112.05, New Castle County, Delaware",0,0,0,4,0,0,0,0,21,18,52,84,112,0,0,6,0,0,0,0,0,8,19,32,47,181,0,0,7,0,0,0,0,0,32,44,27,71,17,10.37,131.63,313,472,
1400000US10003011206,,"Census Tract 112.06, New Castle County, Delaware",33,0,0,0,7,0,0,0,0,88,103,230,384,0,0,0,0,0,0,0,0,116,19,48,201,254,0,0,0,0,0,0,0,0,39,35,29,151,36.5,29.85,270.65,762,1099,
1400000US10003011300,,"Census Tract 113, New Castle County, Delaware",0,0,0,0,0,0,0,0,0,0,36,66,133,0,0,0,0,0,0,0,0,12,34,24,63,175,0,0,0,5,0,0,0,0,43,22,32,73,5,9.35,101.65,294,410,
1400000US10003011400,,"Census Tract 114, New Castle County, Delaware",0,0,0,0,0,0,0,0,0,55,41,72,174,0,8,8,7,9,0,0,0,19,8,7,108,356,0,15,0,15,12,0,0,0,98,7,45,164,63.5,30.39,167.11,437,698,
1400000US10003011500,,"Census Tract 115, New Castle County, Delaware",0,0,15,0,0,8,0,0,30,46,8,76,235,0,0,5,5,0,0,24,14,26,26,43,92,263,27,0,10,4,0,2,23,0,24,60,27,86,66,84.6,198.4,332,681,
1400000US10003011600,,"Census Tract 116, New Castle County, Delaware",0,0,0,0,0,0,38,0,43,62,25,190,298,0,0,14,0,0,0,31,0,38,25,54,136,204,0,0,7,0,0,0,0,0,9,24,61,103,21,84.3,185.7,569,860,
1400000US10003011700,,"Census Tract 117, New Castle County, Delaware",0,0,0,0,0,0,0,0,15,0,0,106,344,0,0,0,41,0,0,0,0,23,0,0,280,389,7,0,25,0,0,0,0,0,46,23,53,235,73,14.28,92.72,674,854,
1400000US10003011800,,"Census Tract 118, New Castle County, Delaware",8,0,0,0,0,11,0,0,26,51,34,22,246,0,0,0,0,0,0,0,0,44,22,0,180,268,19,0,0,0,0,9,0,0,7,9,0,224,27,33.09,145.91,460,666,
1400000US10003011900,,"Census Tract 119, New Castle County, Delaware",0,22,0,21,0,0,0,0,9,9,0,101,317,25,21,0,9,0,5,0,0,14,36,16,191,363,0,0,0,12,0,6,0,0,16,0,38,291,110,17.63,77.37,637,842,
1400000US10003001200,,"Census Tract 12, New Castle County, Delaware",0,0,0,0,0,0,0,0,9,7,6,75,17,0,0,0,0,0,0,0,0,10,0,0,7,28,7,0,0,0,0,0,0,0,21,0,0,0,7,6.8,40.2,88,142,
1400000US10003012000,,"Census Tract 120, New Castle County, Delaware",24,0,19,17,0,0,0,32,35,0,0,64,302,45,0,46,0,0,0,0,17,78,26,53,37,409,60,7,67,15,0,29,0,0,103,34,31,63,300,114.72,239.28,248,902,
1400000US10003012100,,"Census Tract 121, New Castle County, Delaware",22,0,16,12,0,0,0,6,57,30,7,35,104,0,0,0,0,0,0,0,2,16,38,39,9,128,0,0,6,0,0,0,0,0,7,58,0,57,56,21.6,192.4,147,417,
1400000US10003012200,,"Census Tract 122, New Castle County, Delaware",37,0,72,9,45,0,14,7,124,52,38,77,298,94,0,48,29,30,0,0,17,26,48,6,0,410,35,0,0,28,19,50,6,5,161,61,0,45,399,198.87,419.13,166,1183,
1400000US10003012300,,"Census Tract 123, New Castle County, Delaware",0,0,32,0,0,48,0,0,31,12,14,15,127,38,0,42,0,17,0,0,0,0,0,22,8,285,45,0,56,0,0,0,9,0,143,7,0,25,221.5,95.08,163.42,84,564,
1400000US10003012400,,"Census Tract 124, New Castle County, Delaware",13,0,0,23,39,33,13,81,36,17,37,9,283,26,0,0,10,0,54,33,35,107,8,0,10,355,21,26,8,19,11,32,0,36,77,8,59,58,171,379.4,215.6,173,939,
1400000US10003012500,,"Census Tract 125, New Castle County, Delaware",0,0,22,62,0,42,0,0,109,69,58,44,347,0,0,23,0,0,32,52,0,135,49,56,0,299,0,41,0,0,0,16,0,0,55,128,59,0,148,192.83,494.17,217,1052,
1400000US10003012600,,"Census Tract 126, New Castle County, Delaware",0,0,0,0,0,54,0,0,41,13,0,66,263,0,56,0,0,0,163,0,0,10,0,0,34,134,14,27,0,0,0,35,0,0,9,18,31,0,97,262.2,80.8,131,571,
1400000US10003012700,,"Census Tract 127, New Castle County, Delaware",33,0,0,0,0,20,0,49,22,35,14,8,204,14,0,0,0,0,14,0,70,35,48,14,9,198,5,0,0,0,12,0,7,0,59,26,60,29,58,185.72,205.28,134,583,
1400000US10003012900,,"Census Tract 129, New Castle County, Delaware",43,0,98,109,100,0,72,0,58,0,34,89,482,64,23,116,6,151,0,27,10,26,24,35,0,260,3,15,24,6,0,0,83,13,14,2,28,72,632.5,347.16,107.34,258,1345,
1400000US10003001300,,"Census Tract 13, New Castle County, Delaware",0,0,0,0,0,0,0,0,0,8,32,219,102,0,0,0,0,0,2,0,0,6,14,11,69,263,0,0,0,0,21,0,0,0,19,14,22,187,10.5,16.75,56.75,540,624,
1400000US10003013000,,"Census Tract 130, New Castle County, Delaware",0,11,6,5,14,0,0,0,13,29,0,46,91,0,0,6,5,0,0,0,0,29,26,16,9,144,0,0,0,0,0,6,0,0,71,62,5,0,40,32.21,210.79,76,359,
1400000US10003013100,,"Census Tract 131, New Castle County, Delaware",34,0,0,0,7,14,0,6,23,19,18,38,210,37,0,12,0,10,15,0,5,66,19,9,37,125,6,0,0,0,0,29,0,5,20,4,26,35,97.5,101.03,132.47,163,494,
1400000US10003013200,,"Census Tract 132, New Castle County, Delaware",0,95,89,9,0,20,0,0,9,55,9,16,208,0,89,37,8,0,19,0,0,0,22,0,33,215,0,52,8,0,9,16,0,56,33,9,23,9,391.5,122.64,120.86,90,725,
1400000US10003013300,,"Census Tract 133, New Castle County, Delaware",24,5,0,8,0,0,0,12,61,0,27,56,75,0,0,0,4,12,0,0,0,26,0,6,27,131,4,4,0,0,0,0,0,0,24,79,6,14,55,36.87,171.13,136,399,
1400000US10003013400,,"Census Tract 134, New Castle County, Delaware",0,0,0,0,0,0,0,25,8,31,13,0,166,7,0,0,0,0,0,33,29,0,12,71,14,206,0,0,0,0,0,0,59,0,7,35,50,55,7,148.55,90.45,203,449,
1400000US10003013501,,"Census Tract 135.01, New Castle County, Delaware",0,17,0,0,0,0,0,0,68,13,40,146,513,0,0,0,0,0,0,0,0,39,72,59,343,425,0,0,0,0,0,0,0,0,39,154,24,208,17,24.82,360.18,820,1222,
1400000US10003013503,,"Census Tract 135.03, New Castle County, Delaware",19,0,0,0,22,0,0,0,16,0,0,461,561,0,0,0,0,38,32,0,0,25,119,17,330,610,15,0,0,30,40,16,15,0,19,40,92,343,114,123.2,208.8,1243,1689,
1400000US10003013505,,"Census Tract 135.05, New Castle County, Delaware",0,0,0,8,0,0,0,0,15,10,0,91,236,0,0,0,0,0,0,0,0,0,0,0,236,251,0,0,0,0,0,0,0,0,0,25,19,207,8,2.55,47.45,553,611,
1400000US10003013506,,"Census Tract 135.06, New Castle County, Delaware",0,0,0,0,0,0,0,0,0,0,0,169,200,0,0,0,0,0,0,0,0,38,19,0,143,421,8,16,0,0,0,0,0,0,25,33,26,313,24,10.71,104.29,651,790,
1400000US10003013604,,"Census Tract 136.04, New Castle County, Delaware",6,7,0,0,30,0,9,0,158,27,47,51,304,7,7,0,0,0,0,0,9,111,21,51,98,360,11,20,0,20,0,0,7,10,196,13,35,48,93,129.05,446.95,330,999,
1400000US10003013607,,"Census Tract 136.07, New Castle County, Delaware",0,0,0,0,30,0,0,0,0,153,69,99,348,0,11,0,0,0,0,0,0,46,57,71,163,313,0,10,0,0,0,0,0,0,102,15,58,128,36,40.16,347.84,588,1012,
1400000US10003013608,,"Census Tract 136.08, New Castle County, Delaware",52,48,0,0,0,0,0,5,37,54,36,24,187,40,0,0,0,44,0,0,0,60,0,4,39,113,10,0,0,0,19,0,0,4,20,5,27,28,181.5,60.39,156.11,158,556,
1400000US10003013610,,"Census Tract 136.10, New Castle County, Delaware",0,0,0,0,0,0,0,66,24,0,27,190,394,0,0,0,0,0,0,0,34,54,60,47,199,428,48,0,0,0,0,0,0,0,93,40,108,139,48,129.07,241.93,710,1129,
1400000US10003013611,,"Census Tract 136.11, New Castle County, Delaware",62,0,195,21,0,0,0,0,28,27,44,18,356,51,0,0,0,49,0,0,45,85,20,19,87,384,53,38,0,0,49,0,0,0,0,58,52,134,469,113.21,198.79,354,1135,
1400000US10003013612,,"Census Tract 136.12, New Castle County, Delaware",0,0,0,0,0,0,0,0,92,0,23,258,470,0,0,0,0,0,0,0,0,16,0,0,454,554,0,0,0,0,0,0,0,0,55,0,82,417,0,27.71,135.29,1234,1397,
1400000US10003013613,,"Census Tract 136.13, New Castle County, Delaware",0,0,0,0,0,0,0,43,0,151,110,40,308,0,20,0,0,0,38,0,0,72,18,68,92,388,0,0,0,38,0,0,0,0,66,27,36,221,58,104.46,310.54,567,1040,
1400000US10003013614,,"Census Tract 136.14, New Castle County, Delaware",0,13,8,30,13,38,0,8,39,6,0,18,294,31,39,9,92,14,33,14,0,35,0,17,10,285,10,26,26,10,37,0,0,0,68,0,22,86,326,149.14,123.86,153,752,
1400000US10003013615,,"Census Tract 136.15, New Castle County, Delaware",183,0,0,12,29,15,0,0,44,14,66,21,168,86,0,0,0,0,0,0,0,69,0,0,13,273,107,0,0,0,53,12,0,0,50,0,0,51,429,95.71,149.29,151,825,
1400000US10003013700,,"Census Tract 137, New Castle County, Delaware",33,60,25,0,75,97,0,0,15,10,10,55,255,0,5,0,56,9,31,0,0,0,131,0,23,223,3,0,0,56,0,0,0,66,12,24,15,47,280,240.59,187.41,150,858,
1400000US10003013800,,"Census Tract 138, New Castle County, Delaware",0,0,47,0,0,58,0,22,0,40,52,97,219,0,0,0,0,0,84,20,0,30,0,29,56,359,0,0,0,40,0,0,37,0,57,182,34,9,87,235.79,294.21,277,894,
1400000US10003013901,,"Census Tract 139.01, New Castle County, Delaware",0,0,14,0,0,0,26,0,67,29,12,25,301,0,0,14,79,0,0,52,8,37,22,52,37,251,0,0,0,27,0,0,0,0,11,75,16,122,134,105.55,221.45,264,725,
1400000US10003013903,,"Census Tract 139.03, New Castle County, Delaware",0,0,20,0,37,8,0,0,93,39,82,55,362,0,0,36,26,9,9,0,0,21,80,72,109,371,0,0,10,13,25,0,0,0,51,75,79,118,140.5,80.55,330.95,515,1067,
1400000US10003013904,,"Census Tract 139.04, New Castle County, Delaware",0,0,0,0,0,0,0,0,85,218,85,164,697,0,0,0,24,0,0,0,0,283,193,42,155,388,16,0,0,31,15,0,0,0,106,50,41,129,78.5,88.08,854.42,616,1637,
1400000US10003001400,,"Census Tract 14, New Castle County, Delaware",7,0,0,0,0,0,0,0,49,13,0,24,97,19,0,0,0,0,12,0,0,29,0,0,37,164,0,0,10,36,0,0,0,0,67,6,22,23,72,36.65,139.35,106,354,
1400000US10003014000,,"Census Tract 140, New Castle County, Delaware",96,38,0,0,0,0,26,26,88,33,34,38,276,31,86,0,0,0,24,28,0,37,70,0,0,344,0,5,0,0,154,24,0,0,62,57,13,29,333,236.79,315.21,114,999,
1400000US10003014100,,"Census Tract 141, New Castle County, Delaware",56,15,101,0,40,0,69,25,41,13,27,26,271,16,0,7,12,65,0,8,57,59,18,29,0,186,0,0,9,32,15,0,0,0,42,61,27,0,308,243.14,209.86,109,870,
1400000US10003014200,,"Census Tract 142, New Castle County, Delaware",0,0,0,0,0,0,8,0,21,49,31,40,161,0,0,12,0,14,0,0,0,13,94,5,23,102,30,0,7,0,6,0,0,0,0,19,22,18,59,23.78,190.22,139,412,
