id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US25001010900,,"Census Tract 109, Barnstable County, Massachusetts",0,0,0,0,0,14,0,0,70,135,19,33,219,0,0,0,0,0,46,0,0,57,0,34,82,309,0,44,0,0,16,0,0,0,65,51,53,80,60,252,186,301,799,
1400000US25001011002,,"Census Tract 110.02, Barnstable County, Massachusetts",0,0,0,0,0,7,0,14,9,21,48,50,252,0,22,0,35,9,7,0,0,11,39,35,94,232,18,0,0,0,9,13,0,0,10,55,51,76,93,71,115,354,633,
1400000US25001011100,,"Census Tract 111, Barnstable County, Massachusetts",0,8,0,0,0,0,0,0,21,66,27,0,158,26,0,0,0,0,0,0,0,13,26,0,93,398,25,0,0,0,0,0,0,0,219,45,15,94,59,253,137,229,678,
1400000US25001011200,,"Census Tract 112, Barnstable County, Massachusetts",0,0,0,0,0,14,12,0,0,20,0,26,109,0,0,0,0,0,0,14,0,0,62,16,17,155,59,0,0,0,0,26,16,0,0,24,0,30,59,82,106,89,336,
1400000US25001011300,,"Census Tract 113, Barnstable County, Massachusetts",0,9,0,0,30,0,0,0,0,0,0,24,58,13,0,0,0,5,0,0,0,0,0,9,31,88,11,0,0,4,11,0,0,0,0,22,18,22,83,0,22,104,209,
1400000US25001011400,,"Census Tract 114, Barnstable County, Massachusetts",50,0,0,14,0,0,0,0,25,18,0,0,99,62,0,0,0,0,0,0,0,11,26,0,0,48,0,0,0,0,0,0,0,0,0,8,32,8,126,36,52,40,254,
1400000US25001011500,,"Census Tract 115, Barnstable County, Massachusetts",0,34,21,0,18,0,0,0,20,0,35,86,214,0,35,7,11,19,0,0,8,12,25,26,71,147,0,43,7,0,0,0,0,40,31,0,0,26,195,111,25,244,575,
1400000US25001011600,,"Census Tract 116, Barnstable County, Massachusetts",0,49,0,9,0,0,26,23,90,0,16,77,173,0,75,0,50,0,0,0,22,0,0,0,26,123,0,0,0,11,0,0,0,0,41,71,0,0,194,202,71,119,586,
1400000US25001011700,,"Census Tract 117, Barnstable County, Massachusetts",0,0,0,0,0,0,0,10,2,0,15,6,44,0,0,0,0,0,0,8,9,3,0,0,24,53,0,0,0,0,0,0,8,0,0,13,12,20,0,40,13,77,130,
1400000US25001011801,,"Census Tract 118.01, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,11,13,34,84,0,0,0,28,0,0,0,0,0,11,33,12,28,0,22,92,142,
1400000US25001011802,,"Census Tract 118.02, Barnstable County, Massachusetts",13,0,22,0,84,0,0,0,8,7,50,73,292,0,19,0,10,120,0,12,0,0,67,23,41,197,0,0,0,21,0,0,12,18,48,22,38,38,289,98,96,263,746,
1400000US25001012001,,"Census Tract 120.01, Barnstable County, Massachusetts",0,0,0,0,0,0,0,76,88,57,56,0,246,0,0,0,0,0,0,0,74,96,34,16,26,198,0,0,14,0,0,0,0,25,40,96,0,23,14,399,187,121,721,
1400000US25001012002,,"Census Tract 120.02, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,31,0,0,0,134,0,0,0,14,0,0,0,0,120,0,0,0,188,91,0,0,0,0,0,0,8,51,24,14,0,105,210,24,14,353,
1400000US25001012101,,"Census Tract 121.01, Barnstable County, Massachusetts",0,0,36,0,46,0,0,38,0,172,15,129,136,0,0,0,0,0,0,0,0,26,49,48,13,227,0,0,0,0,0,30,0,27,52,93,13,12,82,173,314,230,799,
1400000US25001012102,,"Census Tract 121.02, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,29,79,0,26,158,46,0,0,0,0,18,0,0,56,9,0,29,84,0,7,0,0,15,19,0,0,7,28,0,8,68,129,116,63,376,
1400000US25001012200,,"Census Tract 122, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,0,15,0,0,316,0,0,0,0,0,0,0,0,51,15,44,206,465,0,0,0,0,0,18,0,0,44,65,0,338,0,113,95,588,796,
1400000US25001012502,,"Census Tract 125.02, Barnstable County, Massachusetts",0,0,0,57,0,76,0,0,46,21,0,40,161,12,0,0,0,0,80,0,0,43,10,0,16,237,13,0,8,0,0,42,0,0,132,0,0,42,90,419,31,98,638,
1400000US25001012601,,"Census Tract 126.01, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,34,17,25,37,216,0,0,0,0,0,62,0,17,72,9,39,17,108,0,0,0,0,17,0,0,0,8,8,32,43,17,193,34,193,437,
1400000US25001012602,,"Census Tract 126.02, Barnstable County, Massachusetts",43,0,54,0,54,0,0,24,177,0,0,0,315,27,0,18,84,35,0,52,0,42,0,0,57,462,72,14,14,0,0,151,71,0,49,60,10,21,415,566,60,88,1129,
1400000US25001012700,,"Census Tract 127, Barnstable County, Massachusetts",0,0,0,0,19,0,0,0,28,63,25,24,131,0,0,0,0,20,0,0,19,15,27,22,28,165,0,0,0,0,20,0,0,0,0,21,47,77,59,62,111,223,455,
1400000US25001012800,,"Census Tract 128, Barnstable County, Massachusetts",0,0,0,0,20,0,0,0,151,0,0,35,161,25,0,0,0,24,0,0,0,49,11,0,52,326,11,0,0,6,10,0,0,0,38,79,45,137,96,238,90,269,693,
1400000US25001012900,,"Census Tract 129, Barnstable County, Massachusetts",0,0,0,6,0,0,0,9,45,30,63,69,207,21,0,0,13,0,9,0,0,40,28,18,78,266,18,0,13,6,14,0,0,0,32,62,57,64,91,135,120,349,695,
1400000US25001013002,,"Census Tract 130.02, Barnstable County, Massachusetts",0,0,0,32,0,0,0,0,13,17,66,22,43,0,0,0,0,0,0,0,0,0,19,11,13,116,0,0,0,0,0,0,0,0,21,17,0,78,32,34,53,190,309,
1400000US25001013100,,"Census Tract 131, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,24,23,143,130,216,0,62,0,0,0,0,0,0,13,20,17,104,266,0,21,0,0,0,21,13,0,80,14,46,71,83,151,57,511,802,
1400000US25001013200,,"Census Tract 132, Barnstable County, Massachusetts",49,0,0,0,0,0,25,0,16,0,0,69,220,0,0,0,0,0,0,24,0,0,39,85,72,423,0,0,0,0,0,0,0,0,17,48,259,99,49,82,87,584,802,
1400000US25001013300,,"Census Tract 133, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,0,0,0,97,62,0,0,0,0,16,0,0,0,6,6,0,34,198,9,0,21,0,17,9,0,0,61,6,19,56,63,76,12,206,357,
1400000US25001013400,,"Census Tract 134, Barnstable County, Massachusetts",0,0,0,0,0,0,0,12,5,7,30,141,193,0,0,9,0,0,0,0,0,35,36,41,72,248,0,0,28,0,0,0,0,0,6,20,51,143,37,58,63,478,636,
1400000US25001013500,,"Census Tract 135, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,0,106,25,163,632,46,0,0,50,0,0,0,0,0,141,127,268,548,25,0,14,0,26,0,0,0,24,109,118,232,161,24,356,933,1474,
1400000US25001013600,,"Census Tract 136, Barnstable County, Massachusetts",0,0,0,0,0,30,0,80,0,43,0,23,674,0,0,0,0,64,79,0,0,38,107,83,303,443,0,0,0,0,13,0,0,38,40,54,108,190,77,305,204,707,1293,
1400000US25001013700,,"Census Tract 137, Barnstable County, Massachusetts",0,0,13,0,0,0,0,0,0,35,54,43,292,0,0,14,0,30,0,0,0,27,80,14,127,327,0,0,52,0,0,0,0,0,61,73,41,100,109,88,188,379,764,
1400000US25001013800,,"Census Tract 138, Barnstable County, Massachusetts",32,4,0,0,0,0,0,27,74,57,0,14,239,9,0,13,6,0,0,0,0,12,62,21,116,436,27,20,13,6,0,0,0,20,75,102,35,138,130,208,221,324,883,
1400000US25001013900,,"Census Tract 139, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,41,0,0,37,250,0,0,11,0,0,0,0,115,0,35,0,89,381,0,0,12,20,0,12,0,96,39,0,0,202,43,303,35,328,709,
1400000US25001014002,,"Census Tract 140.02, Barnstable County, Massachusetts",0,0,0,11,0,0,0,0,0,12,29,75,114,0,0,0,0,0,0,0,0,7,22,14,71,275,67,0,0,0,16,0,0,0,53,58,19,62,94,60,92,270,516,
1400000US25001014100,,"Census Tract 141, Barnstable County, Massachusetts",0,0,15,26,28,16,0,0,29,11,15,8,123,0,0,17,21,4,6,0,2,42,4,20,7,50,0,0,0,11,10,0,0,4,15,7,0,3,132,114,22,53,321,
1400000US25001014300,,"Census Tract 143, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,0,27,58,176,146,0,0,0,0,0,0,34,0,0,22,34,56,269,0,0,0,0,0,0,33,0,0,16,64,156,0,67,65,544,676,
1400000US25001014402,,"Census Tract 144.02, Barnstable County, Massachusetts",13,23,0,0,0,0,0,0,15,95,71,158,544,0,34,0,18,18,0,0,0,40,80,113,241,341,19,18,0,0,32,0,0,0,40,66,28,138,175,95,241,749,1260,
1400000US25001014500,,"Census Tract 145, Barnstable County, Massachusetts",0,0,0,70,27,0,0,0,113,0,0,76,430,0,0,127,38,113,0,0,0,64,29,45,14,359,0,0,63,74,0,0,0,0,70,57,19,76,512,247,86,230,1075,
1400000US25001014600,,"Census Tract 146, Barnstable County, Massachusetts",0,29,0,0,59,0,0,0,26,50,11,41,239,0,8,0,0,37,21,0,0,113,21,19,20,239,6,0,0,0,51,22,0,0,96,29,12,23,190,278,100,126,694,
1400000US25001014700,,"Census Tract 147, Barnstable County, Massachusetts",11,0,0,9,17,21,0,0,53,16,9,21,116,10,9,0,21,18,0,0,24,15,0,19,0,74,0,0,11,10,0,0,0,9,0,7,0,37,116,122,23,86,347,
1400000US25001014800,,"Census Tract 148, Barnstable County, Massachusetts",0,9,0,0,23,0,0,0,35,23,25,16,136,0,18,0,0,46,16,0,0,0,0,0,56,93,0,0,0,6,0,0,0,22,9,7,0,49,102,82,30,146,360,
1400000US25001014900,,"Census Tract 149, Barnstable County, Massachusetts",8,0,0,23,0,0,0,9,0,95,0,7,218,0,0,0,0,0,0,0,16,0,31,42,129,53,0,0,0,6,0,0,0,0,0,9,11,27,37,25,135,216,413,
1400000US25001015001,,"Census Tract 150.01, Barnstable County, Massachusetts",0,0,0,67,0,0,6,9,48,0,38,107,272,0,0,12,47,8,0,0,10,38,31,43,83,273,0,0,0,8,0,8,0,0,93,69,46,49,142,212,100,366,820,
1400000US25001015002,,"Census Tract 150.02, Barnstable County, Massachusetts",8,9,0,21,37,0,0,31,9,18,7,7,286,9,0,0,17,115,7,12,23,53,14,12,24,328,0,0,0,0,139,40,0,31,0,69,0,49,355,206,101,99,761,
1400000US25001015100,,"Census Tract 151, Barnstable County, Massachusetts",0,0,19,0,0,44,0,0,8,0,60,64,135,0,0,26,0,0,0,0,0,0,74,18,17,295,80,0,0,0,0,0,0,0,0,124,40,51,125,52,198,250,625,
1400000US25001015200,,"Census Tract 152, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,0,0,31,0,43,0,0,0,22,8,0,0,0,0,7,0,6,107,0,0,0,22,16,0,0,0,18,8,8,35,68,18,15,80,181,
1400000US25001015300,,"Census Tract 153, Barnstable County, Massachusetts",0,88,0,8,0,0,0,0,0,0,0,0,330,82,0,0,59,0,21,64,0,50,0,0,54,78,12,0,22,0,0,22,22,0,0,0,0,0,271,179,0,54,504,
1400000US25001990000,,"Census Tract 9900, Barnstable County, Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US25003900100,,"Census Tract 9001, Berkshire County, Massachusetts",23,0,0,16,21,0,0,0,0,0,0,10,156,53,0,33,25,45,0,0,0,0,0,0,0,148,31,0,46,47,9,0,0,0,0,8,0,7,349,0,8,17,374,
1400000US25003900200,,"Census Tract 9002, Berkshire County, Massachusetts",34,14,57,14,36,73,24,51,64,0,10,19,346,69,10,50,85,52,0,0,0,24,37,0,19,283,15,0,28,100,0,26,0,0,62,43,9,0,564,324,80,57,1025,
1400000US25003900300,,"Census Tract 9003, Berkshire County, Massachusetts",33,0,0,0,0,0,0,0,10,45,10,0,139,0,14,0,0,0,0,0,56,23,46,0,0,163,1,14,0,0,0,13,11,9,5,95,0,15,62,127,186,25,400,
1400000US25003900400,,"Census Tract 9004, Berkshire County, Massachusetts",203,65,90,0,0,0,0,0,79,0,85,64,523,43,27,0,0,73,67,0,178,40,0,46,49,278,12,56,0,13,70,60,0,56,0,0,11,0,652,480,0,255,1387,
1400000US25003900500,,"Census Tract 9005, Berkshire County, Massachusetts",0,0,11,0,0,13,29,0,59,25,32,21,145,0,9,5,31,0,28,0,0,19,2,0,51,175,12,0,6,59,0,0,0,0,33,33,10,22,133,181,60,136,510,
1400000US25003900600,,"Census Tract 9006, Berkshire County, Massachusetts",178,10,34,0,6,0,0,0,0,19,12,11,192,57,9,11,41,5,19,0,0,14,0,36,0,215,39,0,8,39,17,29,0,0,20,0,41,22,454,82,19,122,677,
1400000US25003900700,,"Census Tract 9007, Berkshire County, Massachusetts",0,0,0,32,0,0,0,0,43,35,32,9,119,0,0,0,0,0,0,0,19,39,25,36,0,203,0,24,0,0,27,33,0,28,24,14,25,28,83,186,74,130,473,
1400000US25003900800,,"Census Tract 9008, Berkshire County, Massachusetts",0,0,0,0,0,0,0,0,0,50,36,246,215,0,0,0,0,9,0,0,0,57,0,27,122,250,0,0,0,0,0,0,0,0,76,41,93,40,9,133,91,564,797,
1400000US25003900900,,"Census Tract 9009, Berkshire County, Massachusetts",15,0,0,0,32,48,7,51,58,0,33,33,390,0,0,17,10,0,0,0,48,59,0,108,148,235,0,0,46,0,0,0,0,0,85,67,27,10,120,356,67,359,902,
1400000US25003901100,,"Census Tract 9011, Berkshire County, Massachusetts",0,0,0,0,0,0,0,0,28,5,73,16,182,0,0,0,0,10,0,0,0,14,41,86,31,131,0,0,0,0,17,10,0,0,47,24,14,19,27,99,70,239,435,
1400000US25003911100,,"Census Tract 9111, Berkshire County, Massachusetts",0,0,0,0,0,0,0,0,28,39,114,135,243,0,0,0,0,0,0,0,0,20,93,91,39,82,0,0,0,0,0,0,0,0,18,0,18,46,0,66,132,443,641,
1400000US25003912100,,"Census Tract 9121, Berkshire County, Massachusetts",0,0,0,0,0,0,33,0,72,121,53,83,297,0,10,35,0,0,26,0,0,0,74,77,75,477,42,17,0,0,36,0,0,37,57,72,56,160,140,225,267,504,1136,
1400000US25003913100,,"Census Tract 9131, Berkshire County, Massachusetts",0,0,0,0,0,0,0,0,0,85,0,66,258,0,0,0,0,10,0,0,0,100,35,10,103,173,0,9,0,0,9,0,42,0,34,3,25,51,28,176,123,255,582,
1400000US25003914100,,"Census Tract 9141, Berkshire County, Massachusetts",0,0,0,0,3,0,0,0,67,24,36,45,419,0,0,16,0,2,0,30,0,184,81,18,88,488,44,0,29,0,14,0,30,0,15,196,31,129,108,326,301,347,1082,
1400000US25003920101,,"Census Tract 9201.01, Berkshire County, Massachusetts",44,0,0,0,0,14,0,0,0,0,48,96,308,22,0,10,0,23,0,0,0,74,103,25,51,189,26,12,0,0,0,0,0,0,15,33,14,89,137,103,136,323,699,
1400000US25003920102,,"Census Tract 9201.02, Berkshire County, Massachusetts",0,0,0,0,0,0,0,0,0,4,48,16,110,0,0,6,0,0,0,0,0,18,44,10,32,159,11,0,22,0,0,0,0,0,0,28,20,78,39,18,76,204,337,
1400000US25003921300,,"Census Tract 9213, Berkshire County, Massachusetts",10,0,0,0,0,0,0,0,14,0,13,116,202,10,0,0,50,11,0,0,0,65,0,11,55,230,0,11,0,81,40,0,0,0,74,0,24,0,213,153,0,219,585,
1400000US25003921400,,"Census Tract 9214, Berkshire County, Massachusetts",22,0,0,17,0,0,0,0,10,36,0,5,23,0,0,0,8,0,0,0,0,11,4,0,0,60,42,0,0,0,0,0,0,0,8,8,2,0,89,29,48,7,173,
1400000US25003921500,,"Census Tract 9215, Berkshire County, Massachusetts",90,0,9,12,27,0,0,5,21,42,0,0,201,8,0,9,0,8,48,0,9,42,21,43,13,216,7,0,7,0,15,23,12,12,40,22,57,21,192,212,85,134,623,
1400000US25003922100,,"Census Tract 9221, Berkshire County, Massachusetts",13,0,12,0,0,0,0,10,0,0,12,0,136,0,0,21,10,0,0,0,8,46,51,0,0,235,0,0,0,23,32,7,15,0,79,63,0,16,111,165,114,28,418,
1400000US25003922200,,"Census Tract 9222, Berkshire County, Massachusetts",105,0,47,0,0,0,0,0,55,37,0,0,231,10,0,92,0,0,4,0,0,82,17,0,26,144,9,12,22,0,0,15,0,0,5,9,11,61,297,161,63,98,619,
1400000US25003922300,,"Census Tract 9223, Berkshire County, Massachusetts",0,0,0,0,5,5,0,0,86,8,5,12,132,0,0,0,19,0,0,12,0,56,6,0,39,152,0,0,5,40,0,5,0,0,18,44,0,40,69,182,58,96,405,
1400000US25003923100,,"Census Tract 9231, Berkshire County, Massachusetts",0,0,0,0,0,0,0,0,27,26,45,30,103,0,0,0,0,0,0,0,0,79,12,0,12,191,0,0,0,0,0,11,0,24,106,32,0,18,0,247,70,105,422,
1400000US25003924100,,"Census Tract 9241, Berkshire County, Massachusetts",0,0,0,0,0,0,0,47,0,7,0,6,122,0,0,0,0,11,16,0,0,13,6,8,68,46,5,0,0,0,0,0,0,0,0,0,0,41,16,76,13,123,228,
1400000US25003925100,,"Census Tract 9251, Berkshire County, Massachusetts",16,0,65,0,0,0,0,0,36,41,19,16,365,17,0,0,0,51,0,0,0,36,0,117,144,480,18,24,0,0,77,15,46,0,76,0,125,99,268,209,41,520,1038,
1400000US25003926100,,"Census Tract 9261, Berkshire County, Massachusetts",0,0,0,0,0,0,14,0,40,0,34,0,178,0,23,0,0,0,0,0,0,118,10,12,15,187,17,19,7,35,0,12,13,0,7,14,13,50,101,204,24,124,453,
1400000US25003931100,,"Census Tract 9311, Berkshire County, Massachusetts",10,0,0,0,4,0,4,0,58,7,7,8,149,4,0,10,0,7,11,0,0,37,51,3,26,101,0,12,8,0,0,13,0,3,17,37,4,7,55,143,95,55,348,
1400000US25003931300,,"Census Tract 9313, Berkshire County, Massachusetts",0,2,0,0,5,0,0,9,7,7,0,3,121,13,5,22,4,4,3,8,16,18,8,0,20,109,15,0,8,3,0,0,0,0,24,33,15,11,81,85,48,49,263,
1400000US25003931400,,"Census Tract 9314, Berkshire County, Massachusetts",3,10,4,0,0,6,0,0,31,11,8,25,74,0,0,2,0,0,0,0,0,13,25,19,15,107,3,0,0,0,0,10,0,0,16,29,8,41,22,76,65,116,279,
1400000US25003932200,,"Census Tract 9322, Berkshire County, Massachusetts",0,13,8,18,0,3,0,0,25,10,41,7,131,0,10,11,7,0,0,0,0,25,59,17,2,116,0,0,14,7,0,0,0,3,22,19,17,34,88,78,88,118,372,
1400000US25003932300,,"Census Tract 9323, Berkshire County, Massachusetts",0,0,0,0,0,0,10,0,30,6,0,42,66,0,0,0,0,0,0,0,0,13,23,0,30,150,0,12,17,0,0,0,0,0,19,61,0,41,29,72,90,113,304,
1400000US25003933200,,"Census Tract 9332, Berkshire County, Massachusetts",0,0,0,0,0,0,0,3,12,11,0,5,34,3,0,11,0,1,0,0,1,9,0,1,8,69,0,3,0,0,2,0,0,1,10,9,13,31,20,36,20,58,134,
1400000US25003933300,,"Census Tract 9333, Berkshire County, Massachusetts",0,0,0,0,0,0,0,7,17,0,0,0,54,0,0,0,0,0,0,0,12,14,0,24,4,85,0,0,0,0,0,0,0,5,7,11,25,37,0,62,11,90,163,
1400000US25003933400,,"Census Tract 9334, Berkshire County, Massachusetts",13,0,0,0,10,3,0,0,49,10,34,15,108,0,12,0,3,13,6,0,0,32,17,19,6,99,12,0,0,2,11,4,0,0,33,16,7,14,76,127,43,95,341,
1400000US25003934200,,"Census Tract 9342, Berkshire County, Massachusetts",0,0,6,0,6,8,0,0,27,0,4,0,50,0,0,0,0,12,3,0,0,5,0,15,15,77,0,0,0,0,0,0,0,0,24,9,0,44,24,67,9,78,178,
1400000US25003934300,,"Census Tract 9343, Berkshire County, Massachusetts",0,0,0,18,0,4,0,3,2,8,0,16,89,0,0,0,14,0,0,0,8,27,25,3,12,108,0,3,0,5,0,2,0,8,23,14,10,43,40,77,47,84,248,
1400000US25003935100,,"Census Tract 9351, Berkshire County, Massachusetts",0,0,0,0,0,0,0,9,28,20,8,45,104,0,0,0,0,0,0,0,0,8,13,14,69,124,6,6,0,0,0,0,0,0,13,19,19,61,12,58,52,216,338,
1400000US25003935200,,"Census Tract 9352, Berkshire County, Massachusetts",0,0,0,0,0,64,0,52,0,40,0,145,366,77,0,0,0,0,29,0,0,25,108,27,100,391,50,65,0,0,0,0,0,0,37,22,57,160,192,207,170,489,1058,
1400000US25003935300,,"Census Tract 9353, Berkshire County, Massachusetts",7,15,17,0,16,0,0,0,55,42,44,24,259,3,56,0,0,0,14,0,0,130,48,0,8,331,8,163,0,0,0,0,0,0,57,30,23,50,285,256,120,149,810,
1400000US25005600100,,"Census Tract 6001, Bristol County, Massachusetts",0,0,0,0,0,0,0,0,0,17,38,154,277,0,10,30,0,0,0,0,0,0,34,89,114,256,0,0,13,0,0,14,0,0,7,78,66,78,53,21,129,539,742,
1400000US25005600202,,"Census Tract 6002.02, Bristol County, Massachusetts",23,0,0,38,0,0,0,0,0,87,35,82,324,0,0,0,0,10,0,0,0,0,68,39,207,437,0,0,12,36,43,0,0,19,29,90,23,185,162,48,245,571,1026,
